seed,super_epochs_ran,variant_epochs_ran,optimizer_steps,training_seconds,best_mean_val_loss,mean_test_Accuracy,mean_test_Precision_macro,mean_test_Recall_macro,mean_test_Micro_F1,mean_test_Macro_F1,mean_test_Hit_1,mean_test_Hit_3,mean_test_MRR,mean_test_edge_count,mean_test_native_edge_count
1566911444,43,172,172,13.816263636108488,0.8332048058509827,0.6561004784688995,0.6741157270670138,0.6480030642111865,0.6561004784688995,0.6527193109466627,0.6561004519462585,0.9999999403953552,0.8106558918952942,57486.0,41788.0
20241017,46,184,184,12.790889170952141,0.851339265704155,0.6306818181818182,0.6391047086916287,0.6353419164336578,0.6306818181818182,0.625889908837534,0.6306817978620529,0.9999999403953552,0.7967503815889359,57486.0,41788.0
20251017,46,184,184,12.986083070980385,0.845777839422226,0.646531100478469,0.6478817825859461,0.6532430696459719,0.646531100478469,0.6434306542978568,0.6465310752391815,0.9999999403953552,0.803578570485115,57486.0,41788.0
