dataset,training_regime,variant_a,variant_b,comparison,seed_count,valid_seed_count,kendall_tau_mean,kendall_tau_std,kendall_tau_at_1_mean,kendall_tau_at_1_std,kendall_tau_at_3_mean,kendall_tau_at_3_std,instance_count,min_valid_tau_count,min_valid_tau_at_1_count,min_valid_tau_at_3_count
wordnet_lp,No Changes + All Inverse + Universal,no_changes,all_inverse_edges,No Changes vs All Inverse Edges,3,3,0.5200120927079361,0.012913248075462654,0.48686641500036015,0.028533847784028222,0.21738081144694446,0.044619479234561756,3134,3134,3133,3134
wordnet_lp,No Changes + All Inverse + Universal,no_changes,universal_edges,No Changes vs Universal,3,3,0.43165474887132493,0.009634972902245848,0.41505388573318086,0.02695708689339535,0.11855939641725273,0.03917483970694282,3134,3134,3131,3134
wordnet_lp,No Changes + All Inverse + Universal,all_inverse_edges,universal_edges,All Inverse Edges vs Universal,3,3,0.7798267571350633,0.0027443992755902475,0.6765607948076854,0.008739573210753315,0.434061847451902,0.018928440244053754,3134,3134,3131,3134
