super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3,train_loss_v4,val_loss_v4
17,"v2,v4,v1,v3",68,68,1,68,68,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14741357997991145,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
18,"v4,v2,v3,v1",72,72,1,72,72,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.15072589181363583,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
19,"v4,v1,v2,v3",76,76,1,76,76,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.15059374179691076,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
20,"v3,v2,v1,v4",80,80,1,80,80,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14040057291276753,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
21,"v1,v2,v3,v4",84,84,1,84,84,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14463142002932727,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
22,"v4,v2,v3,v1",88,88,1,88,88,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.16900670318864286,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
23,"v2,v1,v4,v3",92,92,1,92,92,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14596428396180272,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
24,"v4,v1,v3,v2",96,96,1,96,96,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.16319187893532217,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
25,"v4,v2,v1,v3",100,100,1,100,100,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.1382014099508524,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
26,"v3,v2,v4,v1",104,104,1,104,104,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.1434397480916232,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
27,"v3,v2,v1,v4",108,108,1,108,108,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14656106405891478,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
28,"v1,v4,v3,v2",112,112,1,112,112,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.15304581611417234,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
29,"v2,v1,v3,v4",116,116,1,116,116,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14409738196991384,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
30,"v2,v1,v3,v4",120,120,1,120,120,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14300833689048886,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
31,"v3,v2,v4,v1",124,124,1,124,124,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14577217819169164,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
32,"v3,v1,v4,v2",128,128,1,128,128,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.1519052549265325,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
33,"v3,v4,v2,v1",132,132,1,132,132,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14151298208162189,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
34,"v2,v3,v1,v4",136,136,1,136,136,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.15584111586213112,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
35,"v1,v4,v2,v3",140,140,1,140,140,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14271274907514453,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
36,"v1,v2,v4,v3",144,144,1,144,144,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.1454090930055827,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
37,"v1,v4,v2,v3",148,148,1,148,148,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14138484001159668,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
38,"v1,v3,v4,v2",152,152,1,152,152,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14786437898874283,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
39,"v3,v4,v2,v1",156,156,1,156,156,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14428028091788292,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
40,"v3,v4,v2,v1",160,160,1,160,160,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.14456704002805054,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
41,"v3,v2,v1,v4",164,164,1,164,164,1.3862946033477783,0.6931471824645996,0.6931471824645996,0.16100011602975428,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996,1.3862946033477783,0.6931471824645996
