variant_a,variant_b,kendall_tau_flat_logits,kendall_tau_confidence,prediction_agreement,max_abs_logit_diff,mean_abs_logit_diff,mean_l2_logit_diff
v1,v2,0.8225033701489101,0.5888699952302338,0.9055023923444976,1.6771783828735352,0.10361181199550629,0.20356859266757965
v1,v3,0.8320352136823911,0.6050654671518209,0.9102870813397129,1.6026029586791992,0.09708137810230255,0.18782106041908264
v1,v4,0.88986436065142,0.7315456143399397,0.9497607655502392,1.7162668704986572,0.06359948217868805,0.1242728903889656
v2,v3,0.8370158452664278,0.6284597720256456,0.9234449760765551,1.3919272422790527,0.09181062132120132,0.17791348695755005
v2,v4,0.8071963096630869,0.5586297986700244,0.8899521531100478,1.574009656906128,0.11332143098115921,0.22124367952346802
v3,v4,0.7753473686755236,0.5093065199365165,0.8899521531100478,1.499434232711792,0.12899014353752136,0.24972836673259735
