super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,mean_val_macro_f1,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,val_macro_f1_v1,val_accuracy_v1,train_loss_v2,val_loss_v2,val_macro_f1_v2,val_accuracy_v2,train_loss_v3,val_loss_v3,val_macro_f1_v3,val_accuracy_v3,train_loss_v4,val_loss_v4,val_macro_f1_v4,val_accuracy_v4
19,"v2,v4,v3,v1",76,76,76,76,0.4686080440878868,1.0650779902935028,0.496462876859198,0.851339265704155,0.22738173906691372,0.4690931439399719,1.0530356168746948,0.5120974472178882,0.5119617224880383,0.46760064363479614,1.079972505569458,0.4824434075511852,0.48325358851674644,0.4676983952522278,1.0598134994506836,0.49597671803730137,0.5,0.4700399935245514,1.0674903392791748,0.4953339346304171,0.49760765550239233
20,"v2,v1,v4,v3",80,80,80,80,0.4690764844417572,1.0563646852970123,0.4910436239878079,0.851339265704155,0.22990711987949908,0.46834495663642883,1.0418617725372314,0.5082657962916862,0.5143540669856459,0.4693338871002197,1.0773917436599731,0.4697926524993547,0.47607655502392343,0.4693547189235687,1.0592824220657349,0.48518740760595874,0.49282296650717705,0.4692723751068115,1.0469228029251099,0.500928639554232,0.507177033492823
21,"v3,v1,v2,v4",84,84,84,84,0.47099971771240234,1.0499101877212524,0.48317264646156927,0.851339265704155,0.20812346297316253,0.47227782011032104,1.0269376039505005,0.49886901353164337,0.5023923444976076,0.4722331464290619,1.0727695226669312,0.47355298050231465,0.48325358851674644,0.4675557017326355,1.0566192865371704,0.482721688898111,0.49282296650717705,0.47193220257759094,1.0433143377304077,0.4775469029142081,0.48564593301435405
22,"v4,v2,v1,v3",88,88,88,88,0.4729612022638321,1.036592036485672,0.506743303075435,0.851339265704155,0.22106593381613493,0.4692847430706024,1.011847734451294,0.5231183801312258,0.5239234449760766,0.4756596088409424,1.0657925605773926,0.4800265568320871,0.48564593301435405,0.4746909439563751,1.0428146123886108,0.5099114385815263,0.5119617224880383,0.47220951318740845,1.0259132385253906,0.5139168367569007,0.5167464114832536
23,"v4,v2,v3,v1",92,92,92,92,0.4765764996409416,1.0599974393844604,0.4836647600539699,0.851339265704155,0.2129958940204233,0.47939711809158325,1.0210299491882324,0.5136263824010859,0.5143540669856459,0.4757034182548523,1.096206784248352,0.4659755311059131,0.47368421052631576,0.4780525863170624,1.0769360065460205,0.4628788467339903,0.4665071770334928,0.47315287590026855,1.0458170175552368,0.49217827997489016,0.49521531100478466
24,"v2,v1,v4,v3",96,96,96,96,0.47600724548101425,1.0467281639575958,0.5041620661169481,0.851339265704155,0.22571321902796626,0.47415509819984436,1.029052495956421,0.5111483808118998,0.507177033492823,0.48129311203956604,1.065991759300232,0.49888333423684816,0.49521531100478466,0.4757890999317169,1.0505599975585938,0.5072142278024631,0.5023923444976076,0.4727916717529297,1.0413084030151367,0.49940232161658166,0.49521531100478466
25,"v3,v2,v1,v4",100,100,100,100,0.4753684848546982,1.0555662512779236,0.5134538547282783,0.851339265704155,0.21071446384303272,0.4758758842945099,1.046281099319458,0.5249129955012308,0.5191387559808612,0.474896639585495,1.0715229511260986,0.4993025114582943,0.49521531100478466,0.47557443380355835,1.0503735542297363,0.5122231714354678,0.507177033492823,0.4751269817352295,1.0540874004364014,0.5173767405181204,0.5119617224880383
26,"v1,v3,v2,v4",104,104,104,104,0.47202129662036896,1.0200222730636597,0.5128403419176149,0.851339265704155,0.20730377896688879,0.4717557728290558,1.007639765739441,0.535484717302899,0.5406698564593302,0.4724119007587433,1.040010690689087,0.48827399107283637,0.5,0.4709301292896271,1.0180094242095947,0.5096320852295718,0.5143540669856459,0.4729873836040497,1.0144292116165161,0.5179705740651522,0.5215311004784688
27,"v2,v4,v3,v1",108,108,108,108,0.4714930057525635,1.0732938349246979,0.45337516968996777,0.851339265704155,0.22848728694953024,0.4706028699874878,1.0452008247375488,0.49268480850349494,0.49521531100478466,0.47445914149284363,1.1087700128555298,0.41582833872574154,0.43779904306220097,0.47056788206100464,1.0784958600997925,0.4486278760058937,0.46411483253588515,0.47034212946891785,1.0607086420059204,0.45635965552474095,0.4688995215311005
28,"v2,v1,v4,v3",112,112,112,112,0.4707144573330879,1.058347225189209,0.4914053824522733,0.851339265704155,0.21242530993185937,0.47104713320732117,1.02314031124115,0.5185017038203408,0.5143540669856459,0.471197247505188,1.100675344467163,0.4561174153030286,0.45454545454545453,0.4707719087600708,1.068467378616333,0.4795075295075295,0.47607655502392343,0.46984153985977173,1.04110586643219,0.5114948811781942,0.507177033492823
29,"v2,v1,v3,v4",116,116,116,116,0.4721732959151268,1.0188016891479492,0.5076230797609474,0.851339265704155,0.22192303696647286,0.4721628725528717,0.9944460391998291,0.5347020468251233,0.5382775119617225,0.47065073251724243,1.052293300628662,0.4771135953957207,0.4904306220095694,0.4734962284564972,1.0170869827270508,0.5081714601976368,0.5143540669856459,0.4723833501338959,1.0113804340362549,0.5105052166253091,0.5167464114832536
30,"v4,v3,v1,v2",120,120,120,120,0.470957987010479,0.9716544300317764,0.5721774127171014,0.851339265704155,0.20493444707244635,0.4713130295276642,0.9603508114814758,0.5830466117871907,0.5813397129186603,0.4705137610435486,0.99306321144104,0.5541897124357168,0.5574162679425837,0.47101593017578125,0.9606140851974487,0.5856605739505669,0.5861244019138756,0.4709892272949219,0.9725896120071411,0.5658127526949314,0.5669856459330144
31,"v4,v1,v2,v3",124,124,124,124,0.4705967679619789,1.002824679017067,0.5641121621533565,0.851339265704155,0.24577556899748743,0.47105857729911804,0.9960017800331116,0.5785042195361517,0.5813397129186603,0.4709511995315552,1.0178924798965454,0.5483439840582699,0.5550239234449761,0.4703102111816406,0.9989917278289795,0.5578413435658748,0.5645933014354066,0.4700670838356018,0.9984127283096313,0.5717591014531296,0.5765550239234449
32,"v3,v4,v2,v1",128,128,128,128,0.48111237585544586,0.9478232860565186,0.5718821884555237,0.851339265704155,0.2046743119135499,0.482895165681839,0.9379260540008545,0.5893634043923062,0.5885167464114832,0.4823656380176544,0.9704065918922424,0.5489934942815595,0.5502392344497608,0.4787716269493103,0.9309178590774536,0.5779397457314288,0.5789473684210527,0.48041707277297974,0.9520426392555237,0.5712321094168004,0.5717703349282297
33,"v4,v2,v1,v3",132,132,132,132,0.4803534746170044,1.080980271100998,0.3586883855813137,0.851339265704155,0.21091376594267786,0.4784255623817444,1.0723768472671509,0.35561317188566965,0.44258373205741625,0.48616689443588257,1.0967955589294434,0.3644625874861074,0.4354066985645933,0.4793124198913574,1.0809937715530396,0.3620288535214719,0.4354066985645933,0.4775090217590332,1.073754906654358,0.35264892943200593,0.43779904306220097
34,"v1,v3,v4,v2",136,136,136,136,0.49475520849227905,1.0724711120128632,0.4688116509762746,0.851339265704155,0.22602707822807133,0.5053456425666809,1.0526037216186523,0.4906493936964851,0.5,0.48926061391830444,1.098893404006958,0.44304739661584985,0.46411483253588515,0.48548492789268494,1.0770872831344604,0.4677204374572796,0.48564593301435405,0.4989296495914459,1.0613000392913818,0.4738293761354837,0.48564593301435405
35,"v3,v4,v2,v1",140,140,140,140,0.4838811084628105,1.0797293484210968,0.4476864795579933,0.851339265704155,0.21580046811141074,0.48226693272590637,1.0640543699264526,0.4654977500112772,0.47368421052631576,0.4847671687602997,1.1006007194519043,0.418235946700102,0.4473684210526316,0.4848652780056,1.0852265357971191,0.43284743401203835,0.45933014354066987,0.48362505435943604,1.0690357685089111,0.4741647875085558,0.4880382775119617
36,"v4,v3,v1,v2",144,144,144,144,0.47615063935518265,1.0477204024791718,0.48849987398031863,0.851339265704155,0.20699177612550557,0.4765084683895111,1.0279022455215454,0.5090921963861731,0.5143540669856459,0.47721627354621887,1.0727307796478271,0.4698056573056573,0.49521531100478466,0.4765945076942444,1.054201364517212,0.48520545233325413,0.5023923444976076,0.4742833077907562,1.0360472202301025,0.48989618989618994,0.49760765550239233
37,"v4,v1,v2,v3",148,148,148,148,0.47271645814180374,1.005280390381813,0.4948443385787125,0.851339265704155,0.209817870054394,0.472086101770401,0.9840632677078247,0.5252090863000433,0.5382775119617225,0.4740648567676544,1.0436434745788574,0.45913052880136623,0.5047846889952153,0.4713674485683441,1.0145777463912964,0.4777426476520952,0.5143540669856459,0.47334742546081543,0.9788370728492737,0.5172950915613455,0.5334928229665071
38,"v4,v1,v3,v2",152,152,152,152,0.468822218477726,0.9868271350860596,0.5292549022826585,0.851339265704155,0.21397061995230615,0.46871548891067505,0.991851806640625,0.5231182206231041,0.5287081339712919,0.4694659113883972,0.9892388582229614,0.5329184722240855,0.5574162679425837,0.4678887128829956,0.982444703578949,0.5259224311548236,0.5478468899521531,0.46921876072883606,0.9837731719017029,0.5350604851286208,0.5430622009569378
39,"v1,v2,v3,v4",156,156,156,156,0.47100215405225754,0.9834822565317154,0.5324743427672206,0.851339265704155,0.22189692594110966,0.4716205298900604,0.9869726300239563,0.5237599802871071,0.5406698564593302,0.46900343894958496,0.9912262558937073,0.5324092616848546,0.5430622009569378,0.47177883982658386,0.9884206056594849,0.5205225785328794,0.5334928229665071,0.4716058075428009,0.9673095345497131,0.5532055505640411,0.5645933014354066
40,"v1,v3,v2,v4",160,160,160,160,0.4692182391881943,1.0134479999542236,0.5127298021193418,0.851339265704155,0.21555667999200523,0.4673340916633606,1.0138455629348755,0.5229397643079725,0.5191387559808612,0.4713091254234314,1.0305464267730713,0.5073714670381857,0.5023923444976076,0.46831732988357544,1.0079294443130493,0.5102698517332663,0.5047846889952153,0.46991240978240967,1.0014705657958984,0.5103381253979425,0.5095693779904307
41,"v2,v4,v1,v3",164,164,164,164,0.4677092656493187,1.0648516416549683,0.4676742818489503,0.851339265704155,0.21608932106755674,0.4673670530319214,1.0629243850708008,0.46360886062967904,0.4688995215311005,0.46967077255249023,1.0904711484909058,0.4557842740072639,0.46411483253588515,0.46770381927490234,1.0628730058670044,0.4700987650090045,0.4784688995215311,0.4660954177379608,1.043138027191162,0.4812052277498538,0.48564593301435405
42,"v4,v2,v1,v3",168,168,168,168,0.4675092101097107,1.0680082440376282,0.49750539891453627,0.851339265704155,0.22364779096096754,0.46596890687942505,1.0697518587112427,0.5021617488697601,0.49521531100478466,0.4688774645328522,1.0781114101409912,0.48388004833182446,0.48564593301435405,0.46781641244888306,1.0541244745254517,0.5058406033208763,0.5047846889952153,0.4673740565776825,1.0700452327728271,0.4981391951356841,0.49521531100478466
43,"v4,v3,v2,v1",172,172,172,172,0.46772266179323196,1.0784826278686523,0.4536398963640956,0.851339265704155,0.20795726194046438,0.47005197405815125,1.0618263483047485,0.4663751602020542,0.48086124401913877,0.4679622948169708,1.1022642850875854,0.4333713097879315,0.46172248803827753,0.466465026140213,1.0766431093215942,0.4638367668927941,0.48564593301435405,0.4664113521575928,1.0731967687606812,0.4509763485736025,0.47368421052631576
44,"v3,v1,v2,v4",176,176,176,176,0.467650942504406,1.0304345488548279,0.5029066688270534,0.851339265704155,0.2152504490222782,0.46677646040916443,1.0132499933242798,0.5303001159019456,0.5334928229665071,0.46818891167640686,1.0698240995407104,0.4354456654456655,0.47607655502392343,0.46751686930656433,1.0347751379013062,0.49021567176093234,0.5119617224880383,0.4681215286254883,1.0038889646530151,0.5556652221996702,0.5574162679425837
45,"v1,v3,v4,v2",180,180,180,180,0.4680054187774658,1.016184851527214,0.504869114142386,0.851339265704155,0.22250644490122795,0.46758532524108887,0.9981563687324524,0.5314716150164398,0.5406698564593302,0.46813592314720154,1.043971300125122,0.4502986269872416,0.4904306220095694,0.46849462389945984,1.0101821422576904,0.5010113929372104,0.5263157894736842,0.46780580282211304,1.0124295949935913,0.5366948216286522,0.5454545454545454
46,"v3,v1,v4,v2",184,184,184,184,0.4687957689166069,1.0610817968845367,0.46570397267317526,0.851339265704155,0.21454581711441278,0.4696214199066162,1.0439382791519165,0.48497176165117967,0.5,0.47097718715667725,1.0955991744995117,0.42957691012913096,0.46172248803827753,0.4683894217014313,1.0622907876968384,0.4663890052512309,0.4904306220095694,0.4661950469017029,1.0424989461898804,0.4818782136611594,0.5047846889952153
