super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,mean_val_macro_f1,best_mean_val_macro_f1,cycle_seconds,train_loss_v1,val_loss_v1,val_macro_f1_v1,val_accuracy_v1,train_loss_v2,val_loss_v2,val_macro_f1_v2,val_accuracy_v2,train_loss_v3,val_loss_v3,val_macro_f1_v3,val_accuracy_v3,train_loss_v4,val_loss_v4,val_macro_f1_v4,val_accuracy_v4
1,"v4,v3,v2,v1",4,4,4,4,1.0619612038135529,1.0622616708278656,0.36012025986920193,0.36012025986920193,0.1833012569695711,1.0023689270019531,1.0416933298110962,0.37453706514479995,0.5023923444976076,1.0672883987426758,1.0824122428894043,0.3409363254360404,0.4533492822966507,1.0851433277130127,1.0748082399368286,0.3705224025093908,0.4880382775119617,1.0930441617965698,1.0501328706741333,0.3544852463865767,0.48086124401913877
2,"v2,v4,v1,v3",8,8,8,8,0.8337724059820175,0.9974408447742462,0.44097596298160957,0.44097596298160957,0.16871459502726793,0.7132349610328674,0.957081139087677,0.45549496432971465,0.5263157894736842,1.0044679641723633,1.0402196645736694,0.4008526603001364,0.5227272727272727,0.7667197585105896,1.0143650770187378,0.47356589798971366,0.5586124401913876,0.8506669402122498,0.9780974984169006,0.4339903293068737,0.5143540669856459
3,"v4,v2,v3,v1",12,12,12,12,0.372482568025589,1.0468087047338486,0.5674410037695463,0.5674410037695463,0.16214502998627722,0.12888041138648987,1.1749281883239746,0.5805877471651059,0.5885167464114832,0.547775149345398,0.9299673438072205,0.532229644441196,0.5753588516746412,0.3526548445224762,0.890620231628418,0.5910626677574197,0.611244019138756,0.46061986684799194,1.1917190551757812,0.5658839557144641,0.5765550239234449
4,"v1,v3,v4,v2",16,16,16,16,0.04733776906505227,1.2569797337055206,0.5867949488349995,0.5867949488349995,0.1508391078095883,0.07805753499269485,1.5765336751937866,0.5880155467083981,0.5909090909090909,0.02286742813885212,0.942784309387207,0.5839245985984279,0.6004784688995215,0.06403094530105591,0.9503827095031738,0.6027686040364463,0.6100478468899522,0.0243951678276062,1.558218240737915,0.5724710459967257,0.5765550239234449
5,"v4,v1,v2,v3",20,20,20,20,0.0018259863063576631,1.6378251612186432,0.5837060163790487,0.5867949488349995,0.12214224506169558,0.0010508374543860555,2.109551191329956,0.5618003541761833,0.5657894736842105,0.0017538026440888643,1.1575697660446167,0.5960119631805622,0.6052631578947368,0.0002975432144012302,1.2595059871673584,0.6069689175465894,0.611244019138756,0.0042017619125545025,2.0246737003326416,0.5700428306128597,0.5753588516746412
6,"v4,v2,v1,v3",24,24,24,24,0.00013226708665570186,2.052200883626938,0.57602380586679,0.5867949488349995,0.13759053801186383,0.00021237510372884572,2.6396384239196777,0.5598631333744547,0.5645933014354066,0.00013794354163110256,1.449879765510559,0.5900224029136619,0.59688995215311,1.4011339771968778e-05,1.641183853149414,0.595013357122168,0.5992822966507177,0.00016473836149089038,2.4781014919281006,0.5591963300568756,0.5657894736842105
7,"v4,v1,v2,v3",28,28,28,28,2.587278044074992e-05,2.4132064282894135,0.5684751326353452,0.5867949488349995,0.31096974993124604,4.3812346120830625e-05,3.0855894088745117,0.5496905214479086,0.5538277511961722,3.69374197362049e-06,1.7259682416915894,0.5853146898623107,0.5933014354066986,1.8392161109659355e-06,1.9891331195831299,0.5871919642325435,0.5909090909090909,5.414581755758263e-05,2.852134943008423,0.5517033549986181,0.5586124401913876
8,"v3,v4,v2,v1",32,32,32,32,4.359750768401227e-06,2.6986336410045624,0.5639131027826261,0.5867949488349995,0.1499374450650066,6.918865892657777e-06,3.432705879211426,0.5411853516850816,0.5442583732057417,4.281571648334648e-07,1.9522303342819214,0.5833812155704758,0.5909090909090909,9.617036766940146e-07,2.270089864730835,0.5858688092631504,0.5897129186602871,9.130276339419652e-06,3.1395084857940674,0.5452170346117967,0.5526315789473685
9,"v3,v4,v2,v1",36,36,36,36,1.4424581316063723e-06,2.911753237247467,0.5640234528280097,0.5867949488349995,0.12196883605793118,1.6663286714901915e-06,3.68917179107666,0.5412741674315178,0.5442583732057417,2.3517431202435546e-07,2.125056266784668,0.5825466639705319,0.5897129186602871,5.704774252990319e-07,2.483032703399658,0.5895222665747646,0.5933014354066986,3.2978521176119102e-06,3.349752187728882,0.5427507133352247,0.5502392344497608
10,"v1,v4,v2,v3",40,40,40,40,5.455186595781925e-07,3.064336836338043,0.5612044935962779,0.5867949488349995,0.1609635129570961,9.794770221560611e-07,3.870875358581543,0.5380956258377662,0.5406698564593302,5.380485390560352e-08,2.2510876655578613,0.582715536772121,0.5897129186602871,6.023983587510884e-07,2.6377506256103516,0.5826178836423394,0.5861244019138756,5.463944035000168e-07,3.497633695602417,0.5413889281328853,0.5490430622009569
11,"v4,v3,v2,v1",44,44,44,44,1.2613185662591064e-06,3.168925702571869,0.5600863152052035,0.5867949488349995,0.12974839191883802,2.121138777511078e-06,3.9941651821136475,0.5346188523256193,0.5370813397129187,1.0219282309265054e-08,2.3388783931732178,0.5814601534924176,0.5885167464114832,9.293682978750439e-07,2.745368003845215,0.5848148799161638,0.5885167464114832,1.984547907341039e-06,3.5972912311553955,0.5394513750866129,0.5466507177033493
12,"v4,v2,v3,v1",48,48,48,48,1.5574360350267824e-06,3.2367462515830994,0.5598389170969355,0.5867949488349995,0.1324775640387088,4.111591351829702e-06,4.073342800140381,0.5346188523256193,0.5370813397129187,7.652583455808326e-09,2.3967034816741943,0.5814601534924176,0.5885167464114832,7.081918340645643e-08,2.816298484802246,0.5824839262615256,0.5861244019138756,2.039681021415163e-06,3.660640239715576,0.5407927363081793,0.5478468899521531
13,"v2,v1,v3,v4",52,52,52,52,3.636153734332126e-06,3.2767815589904785,0.558501691962445,0.5867949488349995,0.3108235241379589,1.589346680930248e-07,4.118914604187012,0.5346248242492314,0.5370813397129187,1.088470025223387e-08,2.4321553707122803,0.5789756625669938,0.5861244019138756,7.88171632848389e-07,2.859811305999756,0.5807495938917501,0.5849282296650717,1.3586623936134856e-05,3.696244955062866,0.5396566871418049,0.5466507177033493
