variant_a,variant_b,kendall_tau_flat_logits,kendall_tau_confidence,prediction_agreement,max_abs_logit_diff,mean_abs_logit_diff,mean_l2_logit_diff
v1,v2,0.7879233202853382,0.5232788012491764,0.9055023923444976,1.5828046798706055,0.12014149874448776,0.23247818648815155
v1,v3,0.7953443277483334,0.5303305308009493,0.9078947368421053,1.5360583066940308,0.11769045889377594,0.2287941873073578
v1,v4,0.8794933993430835,0.7018021373520901,0.9461722488038278,1.7590992450714111,0.06884656101465225,0.13546454906463623
v2,v3,0.8092098106163985,0.5724702353245357,0.9186602870813397,1.7124643325805664,0.11010299623012543,0.21292811632156372
v2,v4,0.7758136865898292,0.5053892215568863,0.8923444976076556,1.5648369789123535,0.12831711769104004,0.2473871111869812
v3,v4,0.7485821199842992,0.4666224488192749,0.8839712918660287,1.5942354202270508,0.14522822201251984,0.2825481593608856
