super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,updates_per_super_epoch,mean_train_loss,mean_val_loss,best_mean_val_loss,mean_val_macro_f1,cycle_seconds,train_loss_unchanged,val_loss_unchanged,val_macro_f1_unchanged,val_accuracy_unchanged,train_loss_exact_2,val_loss_exact_2,val_macro_f1_exact_2,val_accuracy_exact_2
15,"unchanged,exact_2",30,30,1,2,0.7808835506439209,1.2060487866401672,1.2060487866401672,0.22876711401888367,14.097861497895792,0.8025431632995605,1.2115319967269897,0.22701082665715905,0.6140791954745443,0.7592239379882812,1.2005655765533447,0.2305234013806083,0.6172218730358265
16,"exact_2,unchanged",32,32,1,2,0.7126905620098114,1.1730425357818604,1.1730425357818604,0.23537698918072286,14.08745766687207,0.6992067694664001,1.1779247522354126,0.23349501258233513,0.6140791954745443,0.7261743545532227,1.168160319328308,0.2372589657791106,0.6197360150848523
17,"unchanged,exact_2",34,34,1,2,0.656786173582077,1.1481739282608032,1.1481739282608032,0.24727051216736146,14.093633516924456,0.6707504391670227,1.1525012254714966,0.24894701831379054,0.6172218730358265,0.6428219079971313,1.1438466310501099,0.24559400602093234,0.6216216216216216
18,"exact_2,unchanged",36,36,1,2,0.6076131165027618,1.12806636095047,1.12806636095047,0.26729264194133623,14.088950792793185,0.5966886281967163,1.1324220895767212,0.27065021871416667,0.6272784412319296,0.6185376048088074,1.1237106323242188,0.2639350651685058,0.6266499057196732
19,"unchanged,exact_2",38,38,1,2,0.5628589987754822,1.110997200012207,1.110997200012207,0.28985011303088737,14.103282906115055,0.5745166540145874,1.1155998706817627,0.2890257031264164,0.6341923318667505,0.551201343536377,1.1063945293426514,0.2906745229353583,0.6373350094280327
20,"exact_2,unchanged",40,40,1,2,0.5219409167766571,1.0968230366706848,1.0968230366706848,0.3155087800982382,14.092006570892408,0.5136594772338867,1.1020175218582153,0.31175802426321386,0.6354494028912634,0.5302223563194275,1.0916285514831543,0.3192595359332625,0.6398491514770585
21,"exact_2,unchanged",42,42,1,2,0.48475025594234467,1.0865250825881958,1.0865250825881958,0.3409033255677234,14.095387702109292,0.47834309935569763,1.0922051668167114,0.3386008298016917,0.6348208673790069,0.4911574125289917,1.0808449983596802,0.34320582133375516,0.6404776869893148
22,"unchanged,exact_2",44,44,1,2,0.4519842863082886,1.079743206501007,1.079743206501007,0.3587972035395224,14.089137942995876,0.4623546004295349,1.0856276750564575,0.3611653799699992,0.6417347580138277,0.44161397218704224,1.0738587379455566,0.3564290271090456,0.6411062225015713
23,"exact_2,unchanged",46,46,1,2,0.4233632832765579,1.0745261907577515,1.0745261907577515,0.3676183952161969,14.089048793073744,0.4195507764816284,1.0805386304855347,0.3666183997721593,0.6411062225015713,0.4271757900714874,1.0685137510299683,0.3686183906602345,0.6455059710873664
24,"exact_2,unchanged",48,48,1,2,0.3963633328676224,1.068661630153656,1.068661630153656,0.38082270824953107,14.096697154222056,0.39285749197006226,1.0746676921844482,0.37967858732982507,0.6398491514770585,0.3998691737651825,1.0626555681228638,0.3819668291692371,0.6467630421118793
25,"exact_2,unchanged",50,50,1,2,0.3695773482322693,1.0614169239997864,1.0614169239997864,0.3936673131652033,14.096209971932694,0.3660382032394409,1.0673388242721558,0.39500960986986394,0.6429918290383406,0.37311649322509766,1.055495023727417,0.39232501646054263,0.6455059710873664
26,"exact_2,unchanged",52,52,1,2,0.34307052195072174,1.054172694683075,1.054172694683075,0.4632785978022822,14.105242616031319,0.3396626114845276,1.059994101524353,0.46131991433150615,0.661847894406034,0.3464784324169159,1.0483512878417969,0.4652372812730583,0.6668761785040854
27,"exact_2,unchanged",54,54,1,2,0.3181701600551605,1.0483717322349548,1.0483717322349548,0.4814105397317787,14.100827143061906,0.3151944875717163,1.0540521144866943,0.4795528022012518,0.6700188560653677,0.32114583253860474,1.0426913499832153,0.48326827726230565,0.6763042111879322
28,"unchanged,exact_2",56,56,1,2,0.2957100570201874,1.0434930920600891,1.0434930920600891,0.48746176112497935,14.126475214026868,0.3038349449634552,1.0489567518234253,0.4834237845860726,0.6725329981143935,0.28758516907691956,1.038029432296753,0.4914997376638861,0.6794468887492143
29,"exact_2,unchanged",58,58,1,2,0.27460795640945435,1.0384061336517334,1.0384061336517334,0.5067783099548443,14.107137883082032,0.2720201015472412,1.043792724609375,0.5059876607977528,0.6788183532369579,0.2771958112716675,1.0330195426940918,0.5075689591119358,0.6838466373350094
30,"unchanged,exact_2",60,60,1,2,0.25440599024295807,1.033362865447998,1.033362865447998,0.509030566913887,14.110954403877258,0.26179370284080505,1.0386337041854858,0.5087619219102544,0.6800754242614707,0.24701827764511108,1.0280920267105103,0.5092992119175196,0.683218101822753
31,"exact_2,unchanged",62,62,1,2,0.23536287993192673,1.029282033443451,1.029282033443451,0.517439164241507,14.101236462127417,0.2331797182559967,1.0345072746276855,0.5120846185526026,0.6825895663104965,0.23754604160785675,1.0240567922592163,0.5227937099304116,0.6869893148962917
32,"exact_2,unchanged",64,64,1,2,0.2184983640909195,1.0258789658546448,1.0258789658546448,0.528736404244792,14.151273504132405,0.21679534018039703,1.0310184955596924,0.5270579331352147,0.683218101822753,0.22020138800144196,1.0207394361495972,0.5304148753543694,0.6895034569453174
33,"exact_2,unchanged",66,66,1,2,0.2035963088274002,1.0218470096588135,1.0218470096588135,0.5369630377488233,14.18190616182983,0.20218198001384735,1.026876449584961,0.5371987782780082,0.6825895663104965,0.20501063764095306,1.016817569732666,0.5367272972196384,0.6863607793840352
34,"exact_2,unchanged",68,68,1,2,0.19001919776201248,1.0169933438301086,1.0169933438301086,0.5621063815299212,14.10591048700735,0.18877677619457245,1.0219119787216187,0.5592244758338047,0.6932746700188561,0.19126161932945251,1.0120747089385986,0.5649882872260376,0.6957888120678818
35,"exact_2,unchanged",70,70,1,2,0.1777564063668251,1.0123939514160156,1.0123939514160156,0.5633071734674486,14.104221363784745,0.17676886916160583,1.0172077417373657,0.5583771816416533,0.6939032055311125,0.17874394357204437,1.0075801610946655,0.568237165293244,0.6976744186046512
36,"unchanged,exact_2",72,72,1,2,0.167155459523201,1.0085819959640503,1.0085819959640503,0.5695362282505809,14.107991049066186,0.17136745154857635,1.013253092765808,0.5712129645633045,0.6976744186046512,0.16294346749782562,1.0039108991622925,0.5678594919378572,0.6995600251414205
37,"exact_2,unchanged",74,74,1,2,0.15779352188110352,1.005573809146881,1.005573809146881,0.5701510018609772,14.102535486919805,0.15722967684268951,1.0102267265319824,0.5686771024583904,0.6957888120678818,0.15835736691951752,1.0009208917617798,0.5716249012635639,0.700188560653677
38,"unchanged,exact_2",76,76,1,2,0.1494765654206276,1.0028625428676605,1.0028625428676605,0.5749271315208329,14.103831207146868,0.15301194787025452,1.007433533668518,0.5709652838187054,0.6970458830923947,0.14594118297100067,0.998291552066803,0.5788889792229605,0.7014456316781899
39,"unchanged,exact_2",78,78,1,2,0.14205831289291382,1.0006474554538727,1.0006474554538727,0.5790552406589609,14.103645001072437,0.14525502920150757,1.005135416984558,0.5776691102078251,0.6976744186046512,0.13886159658432007,0.9961594939231873,0.5804413711100966,0.7014456316781899
40,"unchanged,exact_2",80,80,1,2,0.13561507314443588,0.9984326660633087,0.9984326660633087,0.5777406034645217,14.119573727017269,0.13851511478424072,1.002832055091858,0.5713679605298774,0.6957888120678818,0.13271503150463104,0.9940332770347595,0.5841132463991661,0.7014456316781899
41,"unchanged,exact_2",82,82,1,2,0.1299021914601326,0.9959344267845154,0.9959344267845154,0.5768468169212364,14.10476625803858,0.13258230686187744,1.0002434253692627,0.5755035719416263,0.6983029541169076,0.12722207605838776,0.9916254281997681,0.5781900619008467,0.7008170961659334
42,"exact_2,unchanged",84,84,1,2,0.12472782284021378,0.9937841594219208,0.9937841594219208,0.5792047287409698,14.09787880606018,0.12479112297296524,0.9980527758598328,0.5786308667526704,0.700188560653677,0.12466452270746231,0.9895155429840088,0.5797785907292692,0.7027027027027027
43,"exact_2,unchanged",86,86,1,2,0.12015580758452415,0.9920951426029205,0.9920951426029205,0.5791820071110076,14.12070280383341,0.12033136188983917,0.9962965250015259,0.5792279810975784,0.700188560653677,0.11998025327920914,0.9878937602043152,0.5791360331244368,0.7020741671904462
44,"unchanged,exact_2",88,88,1,2,0.11611686646938324,0.9906245172023773,0.9906245172023773,0.5782889040542876,14.112711710156873,0.11826610565185547,0.9947066903114319,0.5782685366582924,0.700188560653677,0.11396762728691101,0.9865423440933228,0.5783092714502828,0.7020741671904462
45,"exact_2,unchanged",90,90,1,2,0.11236196756362915,0.9898954629898071,0.9898954629898071,0.5766762908653007,14.11688414006494,0.11259336024522781,0.9939504861831665,0.5748985281807703,0.6970458830923947,0.11213057488203049,0.9858404397964478,0.5784540535498313,0.700188560653677
46,"unchanged,exact_2",92,92,1,2,0.10896508768200874,0.9891005754470825,0.9891005754470825,0.5747749458645959,14.115210986929014,0.11086148768663406,0.9930780529975891,0.5738462509996715,0.6951602765556254,0.10706868767738342,0.9851230978965759,0.5757036407295203,0.6983029541169076
47,"exact_2,unchanged",94,94,1,2,0.10581748932600021,0.988607794046402,0.988607794046402,0.5741420869655647,14.124889628961682,0.10610806196928024,0.9925557971000671,0.5733611733265115,0.6945317410433689,0.10552691668272018,0.9846597909927368,0.5749230006046179,0.6976744186046512
48,"exact_2,unchanged",96,96,1,2,0.10288411378860474,0.9877896308898926,0.9877896308898926,0.574477942664718,14.105561348143965,0.10318807512521744,0.9916757345199585,0.5734206033651775,0.6951602765556254,0.10258015245199203,0.9839035272598267,0.5755352819642583,0.6989314896291641
49,"unchanged,exact_2",98,98,1,2,0.1001296266913414,0.9865795373916626,0.9865795373916626,0.5747744086715469,14.119786016177386,0.10176766663789749,0.990349531173706,0.573325890235523,0.6951602765556254,0.09849158674478531,0.9828095436096191,0.576222927107571,0.700188560653677
50,"exact_2,unchanged",100,100,1,2,0.09748226031661034,0.9860392212867737,0.9860392212867737,0.5733177723503076,14.121426592813805,0.09775999188423157,0.9897685050964355,0.5722241303413937,0.6945317410433689,0.0972045287489891,0.9823099374771118,0.5744114143592214,0.6976744186046512
51,"exact_2,unchanged",102,102,1,2,0.09496663138270378,0.9856811463832855,0.9856811463832855,0.5722553265360308,14.1138576020021,0.09524644911289215,0.9893696904182434,0.571405413302766,0.6932746700188561,0.09468681365251541,0.9819926023483276,0.5731052397692957,0.6964173475801383
52,"unchanged,exact_2",104,104,1,2,0.09255937486886978,0.984982430934906,0.984982430934906,0.5734621193027228,14.127880003070459,0.09401310235261917,0.9885748028755188,0.5734927517698122,0.6945317410433689,0.09110564738512039,0.9813900589942932,0.5734314868356335,0.6964173475801383
53,"unchanged,exact_2",106,106,1,2,0.09023122861981392,0.9844008088111877,0.9844008088111877,0.569769181742064,14.1122903698124,0.09161049127578735,0.9879118800163269,0.5695603096751242,0.6913890634820867,0.08885196596384048,0.9808897376060486,0.569978053809004,0.6932746700188561
54,"unchanged,exact_2",108,108,1,2,0.08799247443675995,0.9839099943637848,0.9839099943637848,0.5705392886055735,14.11925793508999,0.08931278437376022,0.9873533248901367,0.5703193558634295,0.6932746700188561,0.08667216449975967,0.9804666638374329,0.5707592213477174,0.6951602765556254
55,"exact_2,unchanged",110,110,1,2,0.08584560453891754,0.983849436044693,0.983849436044693,0.5701890264785591,14.116067849099636,0.0860833004117012,0.9872584939002991,0.5694953938949422,0.6926461345065996,0.08560790866613388,0.9804403781890869,0.570882659062176,0.6951602765556254
56,"unchanged,exact_2",112,112,1,2,0.0838179849088192,0.983276903629303,0.983276903629303,0.5707231191875979,14.121038425015286,0.0850544348359108,0.9865915179252625,0.5695608480215292,0.6926461345065996,0.0825815349817276,0.9799622893333435,0.5718853903536665,0.6951602765556254
57,"unchanged,exact_2",114,114,1,2,0.08186925947666168,0.9828497767448425,0.9828497767448425,0.571572062327337,14.0992252510041,0.08304533362388611,0.9860826730728149,0.5705244789298278,0.6932746700188561,0.08069318532943726,0.9796168804168701,0.5726196457248464,0.6964173475801383
58,"exact_2,unchanged",116,116,1,2,0.08001319319009781,0.9829322397708893,0.9828497767448425,0.5712084130158227,13.99087903299369,0.08024904131889343,0.9861267805099487,0.5713433264736899,0.6939032055311125,0.07977734506130219,0.9797376990318298,0.5710734995579555,0.6964173475801383
59,"unchanged,exact_2",118,118,1,2,0.07827142626047134,0.9825029969215393,0.9825029969215393,0.5714569807534341,14.07896118494682,0.07936181873083115,0.9856099486351013,0.5710522320628019,0.6932746700188561,0.07718103379011154,0.9793960452079773,0.5718617294440663,0.6964173475801383
60,"unchanged,exact_2",120,120,1,2,0.07660477608442307,0.9822743535041809,0.9822743535041809,0.5707406836552482,14.08617956400849,0.07763601094484329,0.9853026270866394,0.5689248248489849,0.6920175989943432,0.07557354122400284,0.9792460799217224,0.5725565424615114,0.6976744186046512
61,"exact_2,unchanged",122,122,1,2,0.07502269372344017,0.9826025366783142,0.9822743535041809,0.570293762019509,13.996047287946567,0.07525018602609634,0.9855893850326538,0.5686189550939643,0.6926461345065996,0.074795201420784,0.9796156883239746,0.5719685689450535,0.6970458830923947
62,"unchanged,exact_2",124,124,1,2,0.07353954762220383,0.9823242127895355,0.9822743535041809,0.570293762019509,13.999115630984306,0.07449395954608917,0.9852275848388672,0.5686189550939643,0.6926461345065996,0.07258513569831848,0.9794208407402039,0.5719685689450535,0.6970458830923947
63,"unchanged,exact_2",126,126,1,2,0.0721152313053608,0.9821488559246063,0.9821488559246063,0.5690574568443101,14.068716759094968,0.07302114367485046,0.9849799275398254,0.5668486875209557,0.6907605279698303,0.07120931893587112,0.9793177843093872,0.5712662261676645,0.6964173475801383
64,"unchanged,exact_2",128,128,1,2,0.07075680792331696,0.982226550579071,0.9821488559246063,0.5700151549290644,13.993565117940307,0.07162332534790039,0.9849961996078491,0.5674301706719906,0.6907605279698303,0.06989029049873352,0.979456901550293,0.5726001391861381,0.6970458830923947
65,"exact_2,unchanged",130,130,1,2,0.06945843994617462,0.9827118217945099,0.9821488559246063,0.5714532826140845,14.000872345874086,0.06967097520828247,0.9854415059089661,0.568136885369327,0.6913890634820867,0.06924590468406677,0.9799821376800537,0.5747696798588419,0.6983029541169076
66,"exact_2,unchanged",132,132,1,2,0.06822109967470169,0.9828154146671295,0.9821488559246063,0.5722390365255342,13.98883321415633,0.06844327598810196,0.9854795932769775,0.5697083931922265,0.6920175989943432,0.06799892336130142,0.9801512360572815,0.5747696798588419,0.6983029541169076
67,"exact_2,unchanged",134,134,1,2,0.06703523173928261,0.9826652705669403,0.9821488559246063,0.5741046166016857,13.98881738493219,0.06725290417671204,0.9852569103240967,0.5727150302132218,0.6932746700188561,0.06681755930185318,0.9800736308097839,0.5754942029901494,0.6983029541169076
68,"exact_2,unchanged",136,136,1,2,0.06589976325631142,0.9826072752475739,0.9821488559246063,0.5744389065810696,13.990517867961898,0.06610637903213501,0.985137403011322,0.5726701351895873,0.6932746700188561,0.06569314748048782,0.9800771474838257,0.5762076779725518,0.6989314896291641
69,"exact_2,unchanged",138,138,1,2,0.06480367109179497,0.9827793538570404,0.9821488559246063,0.5740377559827853,13.998650355031714,0.0649988055229187,0.9852574467658997,0.5726895074255337,0.6939032055311125,0.06460853666067123,0.9803012609481812,0.5753860045400369,0.6983029541169076
70,"exact_2,unchanged",140,140,1,2,0.063739113509655,0.9830863177776337,0.9821488559246063,0.5748987639502632,13.997087279101834,0.06392443925142288,0.9855109453201294,0.5737998976327692,0.6951602765556254,0.06355378776788712,0.9806616902351379,0.5759976302677571,0.6995600251414205
71,"unchanged,exact_2",142,142,1,2,0.06271399185061455,0.9830745458602905,0.9821488559246063,0.5732760526259355,14.000814837170765,0.06339184194803238,0.9854243993759155,0.572271480478945,0.6939032055311125,0.062036141753196716,0.9807246923446655,0.5742806247729261,0.6976744186046512
72,"exact_2,unchanged",144,144,1,2,0.06169835105538368,0.9837226569652557,0.9821488559246063,0.5735589612899337,13.987375413067639,0.061856452375650406,0.9860348105430603,0.572271480478945,0.6939032055311125,0.06154024973511696,0.9814105033874512,0.5748464421009223,0.6989314896291641
73,"unchanged,exact_2",146,146,1,2,0.06072521023452282,0.9837743937969208,0.9821488559246063,0.5730427601694745,14.102504668058828,0.06136051565408707,0.9860185980796814,0.571971994990071,0.6939032055311125,0.06008990481495857,0.9815301895141602,0.574113525348878,0.6983029541169076
74,"unchanged,exact_2",148,148,1,2,0.05977363511919975,0.9840339124202728,0.9821488559246063,0.5731847313634177,14.086625357856974,0.0603809580206871,0.9862181544303894,0.5720520122155044,0.6939032055311125,0.0591663122177124,0.9818496704101562,0.5743174505113312,0.6989314896291641
75,"exact_2,unchanged",150,150,1,2,0.058857619762420654,0.9848158359527588,0.9821488559246063,0.5729400044849742,13.987395850941539,0.05900450423359871,0.9869638085365295,0.571562558458617,0.6939032055311125,0.0587107352912426,0.982667863368988,0.5743174505113312,0.6989314896291641
76,"exact_2,unchanged",152,152,1,2,0.05797499790787697,0.9851589798927307,0.9821488559246063,0.5736212829868148,13.982349993893877,0.0581301674246788,0.9872509241104126,0.5729251154622983,0.6945317410433689,0.057819828391075134,0.9830670356750488,0.5743174505113312,0.6989314896291641
77,"exact_2,unchanged",154,154,1,2,0.05712364986538887,0.9852102398872375,0.9821488559246063,0.5739135663561785,13.99013599101454,0.05727590620517731,0.9872405529022217,0.573114054329995,0.6945317410433689,0.05697139352560043,0.9831799268722534,0.574713078382362,0.6995600251414205
78,"unchanged,exact_2",156,156,1,2,0.05631189979612827,0.985118180513382,0.9821488559246063,0.5733333846662728,13.987718434073031,0.056852106004953384,0.9870786666870117,0.5727429569328198,0.6939032055311125,0.05577169358730316,0.9831576943397522,0.5739238123997258,0.6989314896291641
79,"exact_2,unchanged",158,158,1,2,0.055501457303762436,0.9859463274478912,0.9821488559246063,0.574800543427975,14.000704081961885,0.05562657490372658,0.9878795146942139,0.5733702404901679,0.6939032055311125,0.055376339703798294,0.9840131402015686,0.576230846365782,0.6995600251414205
80,"unchanged,exact_2",160,160,1,2,0.05472537502646446,0.9862881004810333,0.9821488559246063,0.574800543427975,13.984774868004024,0.055231139063835144,0.9881613850593567,0.5733702404901679,0.6939032055311125,0.05421961098909378,0.98441481590271,0.576230846365782,0.6995600251414205
81,"exact_2,unchanged",162,162,1,2,0.05396342650055885,0.9869000613689423,0.9821488559246063,0.5739530680056152,14.00106667005457,0.05408264696598053,0.9887334704399109,0.5733702404901679,0.6939032055311125,0.053844206035137177,0.9850666522979736,0.5745358955210624,0.6976744186046512
82,"exact_2,unchanged",164,164,1,2,0.053232189267873764,0.9872397780418396,0.9821488559246063,0.5758297567295844,13.990612724795938,0.053356513381004333,0.989025890827179,0.5738645748523507,0.6939032055311125,0.053107865154743195,0.9854536652565002,0.5777949386068181,0.6983029541169076
83,"unchanged,exact_2",166,166,1,2,0.05253446474671364,0.9872223436832428,0.9821488559246063,0.5779910605115632,14.00418362300843,0.05299526825547218,0.9889426827430725,0.5752979686914125,0.6957888120678818,0.05207366123795509,0.9855020046234131,0.5806841523317141,0.7020741671904462
84,"exact_2,unchanged",168,168,1,2,0.051845550537109375,0.9879785478115082,0.9821488559246063,0.5772670127748052,13.991883615963161,0.051953792572021484,0.9896687269210815,0.5752979686914125,0.6957888120678818,0.051737308502197266,0.9862883687019348,0.5792360568581979,0.700188560653677
85,"exact_2,unchanged",170,170,1,2,0.051181500777602196,0.9885304272174835,0.9821488559246063,0.5771592716361623,13.987020072061568,0.05129348486661911,0.9901779294013977,0.5752979686914125,0.6957888120678818,0.05106951668858528,0.9868829250335693,0.5790205745809122,0.6995600251414205
86,"unchanged,exact_2",172,172,1,2,0.05054241977632046,0.9885802865028381,0.9821488559246063,0.5783596823402806,13.992171889869496,0.0509624145925045,0.9901613593101501,0.5752979686914125,0.6957888120678818,0.050122424960136414,0.9869992136955261,0.5814213959891485,0.7014456316781899
87,"unchanged,exact_2",174,174,1,2,0.04991077445447445,0.9891094863414764,0.9821488559246063,0.579188573925989,13.998066795989871,0.050309378653764725,0.9906444549560547,0.5761259609138717,0.6964173475801383,0.049512170255184174,0.9875745177268982,0.5822511869381063,0.7020741671904462
88,"unchanged,exact_2",176,176,1,2,0.049292730167508125,0.9898489415645599,0.9821488559246063,0.5808977873764445,13.982149161864072,0.0496797040104866,0.9913508296012878,0.5791668361274224,0.6983029541169076,0.04890575632452965,0.988347053527832,0.5826287386254665,0.7014456316781899
89,"unchanged,exact_2",178,178,1,2,0.04869547486305237,0.9903428256511688,0.9821488559246063,0.5810380145434977,13.999887507874519,0.04907459020614624,0.9918035864830017,0.5796932753334086,0.6989314896291641,0.048316359519958496,0.9888820648193359,0.5823827537535866,0.7014456316781899
90,"unchanged,exact_2",180,180,1,2,0.048117464408278465,0.9906526505947113,0.9821488559246063,0.5840920127797342,13.985496751964092,0.0484866201877594,0.9920675754547119,0.5812969191547256,0.6995600251414205,0.04774830862879753,0.9892377257347107,0.5868871064047427,0.7033312382149591
91,"unchanged,exact_2",182,182,1,2,0.04755864292383194,0.9910407960414886,0.9821488559246063,0.583353232432865,13.993200361961499,0.04791734740138054,0.9924153685569763,0.5804542611172622,0.6989314896291641,0.04719993844628334,0.989666223526001,0.5862522037484676,0.7033312382149591
92,"unchanged,exact_2",184,184,1,2,0.04701655171811581,0.9914658665657043,0.9821488559246063,0.5847164740925253,13.987870923010632,0.04736582189798355,0.9928028583526611,0.5824690467078416,0.700188560653677,0.04666728153824806,0.9901288747787476,0.5869639014772089,0.7039597737272156
93,"exact_2,unchanged",186,186,1,2,0.04649210162460804,0.9920484721660614,0.9821488559246063,0.5875262025881828,13.988459022948518,0.04658044874668121,0.9933574795722961,0.5880885036991567,0.7008170961659334,0.046403754502534866,0.9907394647598267,0.5869639014772089,0.7039597737272156
