super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,updates_per_super_epoch,mean_train_loss,mean_val_loss,best_mean_val_loss,mean_val_macro_f1,cycle_seconds,train_loss_unchanged,val_loss_unchanged,val_macro_f1_unchanged,val_accuracy_unchanged,train_loss_exact_2,val_loss_exact_2,val_macro_f1_exact_2,val_accuracy_exact_2
32,"unchanged,exact_2",64,64,1,2,1.300860047340393,1.579845368862152,1.5358451008796692,0.4083250314465027,33.67793779820204,1.2926236391067505,1.577160358428955,0.41881987539744286,0.6379635449402892,1.3090964555740356,1.5825303792953491,0.3978301874955625,0.6316781898177247
33,"exact_2,unchanged",66,66,1,2,1.294885277748108,1.587484359741211,1.5358451008796692,0.3758766526611203,33.51041599898599,1.2868247032165527,1.583427906036377,0.3975307866330299,0.623507228158391,1.302945852279663,1.591540813446045,0.35422251868921073,0.6059082338152105
34,"unchanged,exact_2",68,68,1,2,1.2938510179519653,1.5952470302581787,1.5358451008796692,0.36049170450020657,33.79738062014803,1.2846322059631348,1.5918127298355103,0.3761171069587443,0.6228786926461345,1.303069829940796,1.5986813306808472,0.34486630204166885,0.6046511627906976
35,"unchanged,exact_2",70,70,1,2,1.2890307903289795,1.5973488092422485,1.5358451008796692,0.33888762773409065,33.94137781183235,1.2833467721939087,1.5938457250595093,0.356187643453631,0.6159648020113137,1.2947148084640503,1.6008518934249878,0.32158761201455033,0.5958516656191075
36,"unchanged,exact_2",72,72,1,2,1.2859655022621155,1.5982208847999573,1.5358451008796692,0.3759988892699914,33.84498625691049,1.2810739278793335,1.591383457183838,0.394882077093925,0.6272784412319296,1.2908570766448975,1.6050583124160767,0.35711570144605786,0.606536769327467
37,"exact_2,unchanged",74,74,1,2,1.2833808064460754,1.5873406529426575,1.5358451008796692,0.35755927642173957,33.986797298071906,1.279807209968567,1.5818644762039185,0.37551653353304115,0.6272784412319296,1.286954402923584,1.5928168296813965,0.339602019310438,0.6172218730358265
38,"exact_2,unchanged",76,76,1,2,1.2827075719833374,1.5841039419174194,1.5358451008796692,0.33424312349329066,33.57501847995445,1.2780556678771973,1.5824023485183716,0.3357326862964837,0.6247642991829039,1.2873594760894775,1.5858055353164673,0.3327535606900976,0.6304211187932118
39,"unchanged,exact_2",78,78,1,2,1.28216153383255,1.5828823447227478,1.5358451008796692,0.3841478323887276,33.57860315195285,1.2768001556396484,1.5806785821914673,0.3895331201923741,0.6310496543054682,1.2875229120254517,1.5850861072540283,0.378762544585081,0.6329352608422376
40,"unchanged,exact_2",80,80,1,2,1.2778135538101196,1.6084266901016235,1.5358451008796692,0.31026710059844326,33.9020364980679,1.2734839916229248,1.6018290519714355,0.31867807581711133,0.6090509113764928,1.2821431159973145,1.6150243282318115,0.3018561253797752,0.5927089880578252
41,"exact_2,unchanged",82,82,1,2,1.2781795263290405,1.5938248038291931,1.5358451008796692,0.33807374761074227,33.60703149694018,1.2741448879241943,1.5891507863998413,0.3464200975376029,0.6203645505971087,1.2822141647338867,1.598498821258545,0.3297273976838816,0.6046511627906976
42,"unchanged,exact_2",84,84,1,2,1.2738059759140015,1.5791732668876648,1.5358451008796692,0.4104686300027426,33.556876027956605,1.2715312242507935,1.5741286277770996,0.42204303156589,0.6398491514770585,1.2760807275772095,1.58421790599823,0.39889422843959516,0.6316781898177247
43,"unchanged,exact_2",86,86,1,2,1.2720067501068115,1.597136914730072,1.5358451008796692,0.32864889928620683,34.09097881591879,1.2709074020385742,1.5914578437805176,0.3379626642078678,0.6241357636706474,1.2731060981750488,1.6028159856796265,0.31933513436454586,0.6096794468887492
