super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,updates_per_super_epoch,mean_train_loss,mean_val_loss,best_mean_val_loss,mean_val_macro_f1,cycle_seconds,train_loss_unchanged,val_loss_unchanged,val_macro_f1_unchanged,val_accuracy_unchanged,train_loss_exact_2,val_loss_exact_2,val_macro_f1_exact_2,val_accuracy_exact_2
1,"exact_2,unchanged",2,2,1,2,1.888119876384735,1.666288435459137,1.666288435459137,0.23147064185005645,33.98218978801742,1.707344651222229,1.6685388088226318,0.22685288794949368,0.5273412947831553,2.068895101547241,1.664038062095642,0.2360883957506192,0.5468258956631049
2,"unchanged,exact_2",4,4,1,2,1.652931034564972,1.631107747554779,1.631107747554779,0.3218028933002671,33.534082274883986,1.6669710874557495,1.6376049518585205,0.3048815453366111,0.5487115021998743,1.6388909816741943,1.6246105432510376,0.3387242412639231,0.5688246385920804
3,"exact_2,unchanged",6,6,1,2,1.6174545288085938,1.6364265084266663,1.631107747554779,0.2882270305132393,33.771637317026034,1.6154873371124268,1.6379939317703247,0.2689347763078805,0.5392834695160277,1.6194217205047607,1.6348590850830078,0.307519284718598,0.5763670647391578
4,"exact_2,unchanged",8,8,1,2,1.617592453956604,1.635423183441162,1.631107747554779,0.2645746139989379,33.68420074810274,1.6211143732070923,1.6380484104156494,0.24152279715793418,0.5216844751728472,1.6140705347061157,1.6327979564666748,0.28762643083994155,0.5631678189817725
5,"unchanged,exact_2",10,10,1,2,1.59722101688385,1.6015762090682983,1.6015762090682983,0.34956833010211597,33.8532597089652,1.6089938879013062,1.6034014225006104,0.33570376364100035,0.5826524198617222,1.585448145866394,1.5997509956359863,0.36343289656323163,0.6140791954745443
6,"exact_2,unchanged",12,12,1,2,1.5445992350578308,1.5706871151924133,1.5706871151924133,0.3981820933991822,33.633871597005054,1.530656337738037,1.5625864267349243,0.3988786789701709,0.6517913262099309,1.5585421323776245,1.5787878036499023,0.39748550782819353,0.6360779384035198
7,"unchanged,exact_2",14,14,1,2,1.5138435363769531,1.5722631216049194,1.5706871151924133,0.4106179236325624,33.692408834118396,1.5009264945983887,1.559497594833374,0.40388087690151675,0.6568196103079824,1.5267605781555176,1.5850286483764648,0.417354970363608,0.6373350094280327
8,"exact_2,unchanged",16,16,1,2,1.4981873035430908,1.549324870109558,1.549324870109558,0.41085736148683705,33.73349578795023,1.482916235923767,1.5434566736221313,0.4073571961351473,0.6605908233815211,1.5134583711624146,1.5551930665969849,0.4143575268385267,0.6561910747957259
9,"unchanged,exact_2",18,18,1,2,1.4806082844734192,1.5546862483024597,1.549324870109558,0.4095022793102694,34.02889411197975,1.4787243604660034,1.54499089717865,0.40678415403549334,0.6737900691389064,1.482492208480835,1.5643815994262695,0.4122204045850455,0.650534255185418
10,"unchanged,exact_2",20,20,1,2,1.4661969542503357,1.5449429154396057,1.5449429154396057,0.41272338255744234,33.968752302927896,1.4558743238449097,1.538453459739685,0.4191870124482978,0.6744186046511628,1.4765195846557617,1.5514323711395264,0.40625975266658687,0.6643620364550598
11,"unchanged,exact_2",22,22,1,2,1.4561983346939087,1.5469444394111633,1.5449429154396057,0.37785896161679233,33.51431233994663,1.4429290294647217,1.5407395362854004,0.3902372249854172,0.6536769327467001,1.4694676399230957,1.5531493425369263,0.3654806982481674,0.6517913262099309
