super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3
11,"v2,v3,v1",33,33,1,33,33,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40720070991665125,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
12,"v1,v2,v3",36,36,1,36,36,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4067620630376041,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
13,"v3,v2,v1",39,39,1,39,39,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4027483288664371,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
14,"v1,v3,v2",42,42,1,42,42,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4111501961015165,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
15,"v3,v1,v2",45,45,1,45,45,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4124236081261188,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
16,"v3,v1,v2",48,48,1,48,48,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40755637898109853,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
17,"v1,v2,v3",51,51,1,51,51,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4089940639678389,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
18,"v2,v1,v3",54,54,1,54,54,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41791289509274065,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
19,"v2,v1,v3",57,57,1,57,57,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41952103399671614,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
20,"v3,v1,v2",60,60,1,60,60,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40379691403359175,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
21,"v2,v1,v3",63,63,1,63,63,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41146783414296806,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
22,"v2,v3,v1",66,66,1,66,66,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4100741839502007,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
23,"v1,v3,v2",69,69,1,69,69,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4228203520178795,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
24,"v3,v2,v1",72,72,1,72,72,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4091413230635226,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
25,"v1,v3,v2",75,75,1,75,75,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.42111342400312424,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
26,"v1,v3,v2",78,78,1,78,78,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41661024186760187,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
27,"v2,v1,v3",81,81,1,81,81,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4101584288291633,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
28,"v1,v3,v2",84,84,1,84,84,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4170828340575099,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
29,"v3,v1,v2",87,87,1,87,87,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41137154190801084,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
30,"v3,v2,v1",90,90,1,90,90,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4044313069898635,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
31,"v3,v2,v1",93,93,1,93,93,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41926157800480723,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
32,"v3,v1,v2",96,96,1,96,96,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4109800879377872,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
33,"v1,v3,v2",99,99,1,99,99,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40542831597849727,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
34,"v1,v3,v2",102,102,1,102,102,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4073915609624237,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
35,"v3,v1,v2",105,105,1,105,105,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41324938903562725,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
36,"v2,v3,v1",108,108,1,108,108,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4048730041831732,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
37,"v2,v1,v3",111,111,1,111,111,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4085682879667729,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
38,"v2,v3,v1",114,114,1,114,114,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41008183220401406,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
39,"v3,v2,v1",117,117,1,117,117,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4131389439571649,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
40,"v2,v1,v3",120,120,1,120,120,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40955198905430734,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
41,"v2,v1,v3",123,123,1,123,123,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.41153577994555235,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
