super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,updates_per_super_epoch,mean_train_loss,mean_val_loss,best_mean_val_loss,mean_val_macro_f1,cycle_seconds,train_loss_unchanged,val_loss_unchanged,val_macro_f1_unchanged,val_accuracy_unchanged,train_loss_exact_2,val_loss_exact_2,val_macro_f1_exact_2,val_accuracy_exact_2
1,"exact_2,unchanged",2,2,1,2,2.0684244632720947,2.0516250133514404,2.0516250133514404,0.22587980609980587,14.121366306906566,2.0558395385742188,2.052988290786743,0.22704351806820527,0.562539283469516,2.0810093879699707,2.0502617359161377,0.22471609413140647,0.5612822124450031
2,"unchanged,exact_2",4,4,1,2,2.0187885761260986,2.020100951194763,2.020100951194763,0.2520535581344155,14.109773744130507,2.0328946113586426,2.0223934650421143,0.2505644909215034,0.5637963544940289,2.0046825408935547,2.017808437347412,0.2535426253473276,0.5631678189817725
3,"exact_2,unchanged",6,6,1,2,1.964591920375824,1.9823171496391296,1.9823171496391296,0.2515017990385165,14.07324414793402,1.9528911113739014,1.9863613843917847,0.2476327750072849,0.5637963544940289,1.9762927293777466,1.9782729148864746,0.2553708230697481,0.5644248900062854
4,"exact_2,unchanged",8,8,1,2,1.900180459022522,1.9378644824028015,1.9378644824028015,0.24850905951293023,14.08504068502225,1.8880571126937866,1.9435803890228271,0.24797677157546022,0.5637963544940289,1.9123038053512573,1.9321485757827759,0.24904134745040024,0.5619107479572596
5,"unchanged,exact_2",10,10,1,2,1.8245701789855957,1.8851501941680908,1.8851501941680908,0.2443141690541657,14.081544630927965,1.8514480590820312,1.892107367515564,0.24837146835150783,0.5656819610307983,1.7976922988891602,1.8781930208206177,0.24025686975682353,0.5600251414204902
6,"exact_2,unchanged",12,12,1,2,1.7377922534942627,1.822224736213684,1.822224736213684,0.23352130331649046,14.066103131975979,1.7223893404006958,1.830775260925293,0.2388265278664268,0.5675675675675675,1.7531951665878296,1.8136742115020752,0.2282160787665541,0.5637963544940289
7,"unchanged,exact_2",14,14,1,2,1.6353033781051636,1.7487554550170898,1.7487554550170898,0.21896934278598515,14.087496619904414,1.6720753908157349,1.758261799812317,0.2235147742723973,0.5713387806411062,1.5985313653945923,1.7392491102218628,0.214423911299573,0.5619107479572596
8,"unchanged,exact_2",16,16,1,2,1.5189305543899536,1.6652087569236755,1.6652087569236755,0.21874701708600816,14.081573036964983,1.5598698854446411,1.6752763986587524,0.22092373715460625,0.5725958516656191,1.4779912233352661,1.6551411151885986,0.21657029701741007,0.5675675675675675
9,"exact_2,unchanged",18,18,1,2,1.3900612592697144,1.5748264789581299,1.5748264789581299,0.22156139463830693,14.071130933938548,1.3668957948684692,1.5850319862365723,0.22445832279995645,0.578252671275927,1.4132267236709595,1.5646209716796875,0.2186644664766574,0.573852922690132
10,"exact_2,unchanged",20,20,1,2,1.2548286318778992,1.4840376377105713,1.4840376377105713,0.22767439478334622,14.076869613025337,1.230528473854065,1.4934128522872925,0.2327319430226374,0.5832809553739786,1.2791287899017334,1.47466242313385,0.22261684654405503,0.5788812067881836
11,"unchanged,exact_2",22,22,1,2,1.1244802474975586,1.4006850123405457,1.4006850123405457,0.23010835800278584,14.08167430292815,1.1635736227035522,1.4083349704742432,0.2339646142804063,0.5870521684475173,1.085386872291565,1.3930350542068481,0.22625210172516536,0.5839094908862351
12,"exact_2,unchanged",24,24,1,2,1.0051389038562775,1.330015480518341,1.330015480518341,0.2450892784319711,14.07687970995903,0.9830557703971863,1.336324691772461,0.2521452467353878,0.595223130106851,1.0272220373153687,1.3237062692642212,0.2380333101285544,0.5914519170333123
13,"unchanged,exact_2",26,26,1,2,0.9038535356521606,1.2715091705322266,1.2715091705322266,0.25358280483538087,14.082854004111141,0.9312673807144165,1.2767789363861084,0.2536759134599179,0.5977372721558768,0.8764396905899048,1.2662394046783447,0.2534896962108438,0.6002514142049026
14,"exact_2,unchanged",28,28,1,2,0.814178854227066,1.221688151359558,1.221688151359558,0.2616093957260944,14.08000693609938,0.795944094657898,1.2268844842910767,0.2592507610427384,0.6021370207416719,0.8324136137962341,1.2164918184280396,0.2639680304094503,0.6046511627906976
15,"exact_2,unchanged",30,30,1,2,0.7336410582065582,1.1791951656341553,1.1791951656341553,0.28230519365032675,14.083016159944236,0.7170259952545166,1.184450626373291,0.28091678374613327,0.612193588937775,0.7502561211585999,1.1739397048950195,0.2836936035545202,0.6159648020113137
16,"unchanged,exact_2",32,32,1,2,0.6614919900894165,1.1448547840118408,1.1448547840118408,0.3151725604247254,14.071131613804027,0.6805830001831055,1.1498119831085205,0.31557319452020594,0.6266499057196732,0.6424009799957275,1.1398975849151611,0.31477192632924483,0.6304211187932118
17,"unchanged,exact_2",34,34,1,2,0.5982960164546967,1.1186320185661316,1.1186320185661316,0.3284417716099868,14.08636290114373,0.6145950555801392,1.1232521533966064,0.32882434937356886,0.6373350094280327,0.5819969773292542,1.1140118837356567,0.32805919384640464,0.6404776869893148
18,"unchanged,exact_2",36,36,1,2,0.5434375107288361,1.098673939704895,1.098673939704895,0.346063092123979,14.09092717198655,0.5576087236404419,1.1031222343444824,0.34635860519876577,0.6379635449402892,0.5292662978172302,1.0942256450653076,0.34576757904919225,0.6385920804525456
19,"exact_2,unchanged",38,38,1,2,0.4951891601085663,1.083436667919159,1.083436667919159,0.3524319102767186,14.066821320913732,0.4853302240371704,1.088020920753479,0.3529910025524227,0.6360779384035198,0.5050480961799622,1.0788524150848389,0.3518728180010145,0.6348208673790069
20,"unchanged,exact_2",40,40,1,2,0.45239293575286865,1.0724928975105286,1.0724928975105286,0.3778911186580145,14.078449145890772,0.46418213844299316,1.0772318840026855,0.3777763910124904,0.6392206159648021,0.44060373306274414,1.0677539110183716,0.37800584630353856,0.6417347580138277
21,"unchanged,exact_2",42,42,1,2,0.4151895046234131,1.0644989013671875,1.0644989013671875,0.3863757737840645,14.076918438076973,0.426007479429245,1.0694408416748047,0.383908647165135,0.6392206159648021,0.4043715298175812,1.0595569610595703,0.388842900402994,0.6429918290383406
22,"unchanged,exact_2",44,44,1,2,0.3823414444923401,1.0571885704994202,1.0571885704994202,0.4005872364739047,14.100378965958953,0.3925449848175049,1.0623233318328857,0.4006291944663979,0.6436203645505971,0.3721379041671753,1.0520538091659546,0.40054527848141147,0.6436203645505971
23,"exact_2,unchanged",46,46,1,2,0.35250185430049896,1.0496510863304138,1.0496510863304138,0.4173647469717614,14.071700733853504,0.34797802567481995,1.054994821548462,0.4130611344466484,0.6486486486486487,0.357025682926178,1.0443073511123657,0.4216683594968745,0.6561910747957259
24,"exact_2,unchanged",48,48,1,2,0.3252980262041092,1.0430777072906494,1.0430777072906494,0.4459304161832287,14.157432146836072,0.3217427730560303,1.0484914779663086,0.4422568167429679,0.6587052168447517,0.3288532793521881,1.0376639366149902,0.4496040156234895,0.6643620364550598
25,"exact_2,unchanged",50,50,1,2,0.30157558619976044,1.038272500038147,1.038272500038147,0.5066036942428713,14.074442708864808,0.29891887307167053,1.0436750650405884,0.504658605242725,0.6825895663104965,0.30423229932785034,1.0328699350357056,0.5085487832430176,0.6869893148962917
26,"unchanged,exact_2",52,52,1,2,0.2806398868560791,1.0342556834220886,1.0342556834220886,0.5128927658174656,14.086663112044334,0.28845497965812683,1.0396182537078857,0.5098828416171782,0.6838466373350094,0.27282479405403137,1.0288931131362915,0.515902690017753,0.688874921433061
27,"unchanged,exact_2",54,54,1,2,0.26098132133483887,1.0308153629302979,1.0308153629302979,0.5259947303282875,14.089631285052747,0.2684740722179413,1.0361824035644531,0.5254441355542683,0.6882463859208046,0.25348857045173645,1.0254483222961426,0.5265453251023066,0.688874921433061
28,"exact_2,unchanged",56,56,1,2,0.2427506297826767,1.028362512588501,1.028362512588501,0.5276195494133997,14.07710375986062,0.2411426156759262,1.033746600151062,0.5276624103405237,0.6895034569453174,0.24435864388942719,1.02297842502594,0.5275766884862757,0.6901319924575738
29,"exact_2,unchanged",58,58,1,2,0.22639069706201553,1.0256070494651794,1.0256070494651794,0.5416128465131413,14.078100978862494,0.22517500817775726,1.0309598445892334,0.5414205512725354,0.6913890634820867,0.2276063859462738,1.0202542543411255,0.5418051417537474,0.6926461345065996
30,"exact_2,unchanged",60,60,1,2,0.21124345809221268,1.0215187072753906,1.0215187072753906,0.5412936859565592,14.08864862890914,0.2101561576128006,1.0267995595932007,0.5404194793767271,0.6895034569453174,0.21233075857162476,1.0162378549575806,0.5421678925363914,0.6926461345065996
31,"unchanged,exact_2",62,62,1,2,0.19712916761636734,1.0170601606369019,1.0170601606369019,0.5574564262456826,14.088136261096224,0.20295825600624084,1.0221967697143555,0.5561098960547383,0.6957888120678818,0.19130007922649384,1.0119235515594482,0.5588029564366269,0.6976744186046512
32,"unchanged,exact_2",64,64,1,2,0.1843913197517395,1.0132775902748108,1.0132775902748108,0.5571531051736798,14.080415673088282,0.1896478682756424,1.018290400505066,0.556079848507817,0.6970458830923947,0.1791347712278366,1.0082647800445557,0.5582263618395427,0.6995600251414205
33,"unchanged,exact_2",66,66,1,2,0.17298075556755066,1.0100287795066833,1.0100287795066833,0.5582763579468106,14.085026707034558,0.17782801389694214,1.0149621963500977,0.5581828916685876,0.6983029541169076,0.16813349723815918,1.005095362663269,0.5583698242250337,0.6995600251414205
