super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,updates_per_super_epoch,mean_train_loss,validation_check,validation_checks_cumulative,mean_val_filtered_MRR,best_mean_val_filtered_MRR,cycle_seconds,batches_no_changes,train_loss_no_changes,val_raw_MRR_no_changes,val_filtered_MRR_no_changes,val_Hits@1_no_changes,val_Hits@3_no_changes,val_Hits@10_no_changes,val_accuracy_no_changes,val_precision_no_changes,val_recall_no_changes,val_macro_f1_no_changes,batches_universal_edges,train_loss_universal_edges,val_raw_MRR_universal_edges,val_filtered_MRR_universal_edges,val_Hits@1_universal_edges,val_Hits@3_universal_edges,val_Hits@10_universal_edges,val_accuracy_universal_edges,val_precision_universal_edges,val_recall_universal_edges,val_macro_f1_universal_edges,batches_all_inverse_edges,train_loss_all_inverse_edges,val_raw_MRR_all_inverse_edges,val_filtered_MRR_all_inverse_edges,val_Hits@1_all_inverse_edges,val_Hits@3_all_inverse_edges,val_Hits@10_all_inverse_edges,val_accuracy_all_inverse_edges,val_precision_all_inverse_edges,val_recall_all_inverse_edges,val_macro_f1_all_inverse_edges
38,"universal_edges,all_inverse_edges,no_changes",114,114,3,0.6931471824645996,1,38,0.0006659538582122574,0.0008893594883071879,9.120164565974846,1,0.6931471824645996,0.0004837892483919859,0.00048388601862825453,0.0,0.0004943968358602505,0.0008239947264337508,0.5009241666343531,0.5022095001768441,0.5287343441001977,0.35227597446334363,1,0.6931471824645996,0.0007027306710369885,0.0007030726410448551,0.0003295978905735003,0.0003295978905735003,0.0006591957811470006,0.49614822857290575,0.5022336660524,0.5290441661173368,0.35009371072132217,1,0.6931471824645996,0.0008106998866423965,0.0008109029149636626,0.00016479894528675015,0.0004943968358602505,0.0013183915622940012,0.49851357814055086,0.5018418322485195,0.5239518787079762,0.35085986591597357
39,"all_inverse_edges,universal_edges,no_changes",117,117,3,0.6931471824645996,1,39,0.0009518291529578468,0.0009518291529578468,9.201414956944063,1,0.6931471824645996,0.0016366691561415792,0.0016368700889870524,0.0006591957811470006,0.0014831905075807514,0.0024719841793012527,0.5015898251192369,0.50383766284083,0.5499077125906394,0.3539437939243694,1,0.6931471824645996,0.0005361681687645614,0.0005367004778236151,0.0,0.00016479894528675015,0.0008239947264337508,0.5009241666343531,0.5031409408942698,0.5408470665787739,0.3530550354918432,1,0.6931471824645996,0.0006816561799496412,0.0006819168920628726,0.0,0.00016479894528675015,0.0013183915622940012,0.5002132692233122,0.5031627890203292,0.5411305207646671,0.35274481872747976
40,"all_inverse_edges,no_changes,universal_edges",120,120,3,0.6931471824645996,1,40,0.0004935074442376693,0.0009518291529578468,9.158756376011297,1,0.6931471824645996,0.00040955652366392314,0.0004098257049918175,0.0,0.0003295978905735003,0.0008239947264337508,0.49949590910853464,0.5015698326669573,0.5204152933421227,0.35108403217996115,1,0.6931471824645996,0.0004975661868229508,0.0004983644466847181,0.0,0.0003295978905735003,0.0006591957811470006,0.49993537296263263,0.5010778837042595,0.514017798286091,0.3508726726584863,1,0.6931471824645996,0.0005713507998734713,0.0005723321810364723,0.0,0.0003295978905735003,0.0013183915622940012,0.5008143006708287,0.5016711844715649,0.5217336849044166,0.35177377647797997
41,"all_inverse_edges,no_changes,universal_edges",123,123,3,0.6931471824645996,1,41,0.000443295924924314,0.0009518291529578468,9.244035843992606,1,0.6931471824645996,0.0004899906343780458,0.0004901448846794665,0.00016479894528675015,0.0003295978905735003,0.0006591957811470006,0.5021456176405961,0.49983576749634046,0.49786420566908374,0.3508288543020387,1,0.6931471824645996,0.0004756403504870832,0.0004757210845127702,0.0,0.00016479894528675015,0.0013183915622940012,0.5018030943425491,0.500008617058554,0.500112063282795,0.35082041945545583,1,0.6931471824645996,0.0003639631613623351,0.0003640218055807054,0.0,0.00016479894528675015,0.0006591957811470006,0.5013248542660307,0.49977874514496035,0.4971226104152934,0.3504082403300463
42,"universal_edges,no_changes,all_inverse_edges",126,126,3,0.6931471824645996,1,42,0.0005470963951665908,0.0009518291529578468,9.357296684058383,1,0.6931471824645996,0.00020080091780982912,0.00020092903287149966,0.0,0.0,0.0,0.4993020279964326,0.49891705290974186,0.4859162821357943,0.3487603171782981,1,0.6931471824645996,0.0007409820100292563,0.0007414279389195144,0.00016479894528675015,0.0006591957811470006,0.0011535926170072512,0.49919862473664484,0.49904960230019973,0.4876400791034937,0.34882578154726684,1,0.6931471824645996,0.0006987601518630981,0.0006989322137087584,0.0,0.0008239947264337508,0.0016479894528675016,0.49753770987630386,0.4984628845668898,0.4800098879367172,0.34757665756336065
43,"universal_edges,all_inverse_edges,no_changes",129,129,3,0.6931471824645996,1,43,0.00032211412811496604,0.0009518291529578468,9.379530827980489,1,0.6931471824645996,0.00017415023467037827,0.000174249304109253,0.0,0.0,0.00016479894528675015,0.5007108974110409,0.49763100491333984,0.4691924851680949,0.3482999640371709,1,0.6931471824645996,0.0004054080927744508,0.00040545579395256937,0.00016479894528675015,0.00016479894528675015,0.0003295978905735003,0.5007949125596184,0.4981931777920579,0.4765029663810152,0.3488185029442646,1,0.6931471824645996,0.000386585365049541,0.0003866372862830758,0.00016479894528675015,0.00016479894528675015,0.0003295978905735003,0.5001680302971551,0.49814377715359964,0.47586025049439684,0.3484939887487261
44,"universal_edges,no_changes,all_inverse_edges",132,132,3,0.6931471824645996,1,44,0.000312919791516227,0.0009518291529578468,9.425295119872317,1,0.6931471824645996,0.00023932088515721262,0.00023939491074997932,0.0,0.00016479894528675015,0.00016479894528675015,0.4997867307766877,0.498824290079616,0.48470995385629534,0.3489010090857474,1,0.6931471824645996,0.00036165767232887447,0.00036172769614495337,0.0,0.00016479894528675015,0.0008239947264337508,0.4981516667312937,0.4992444933514294,0.49017468688200394,0.3485153601546821,1,0.6931471824645996,0.0003375827509444207,0.0003376367676537484,0.0,0.0,0.0006591957811470006,0.49789962128556103,0.4988496342359512,0.4850395517468688,0.3480675642232608
45,"all_inverse_edges,no_changes,universal_edges",135,135,3,0.6931471824645996,1,45,0.0006086495219885061,0.0009518291529578468,9.445293430937454,1,0.6931471824645996,0.00034349225461483,0.00034353890805505216,0.0,0.0,0.0004943968358602505,0.49993537296263263,0.4998608617867912,0.4981905075807515,0.3498467539131733,1,0.6931471824645996,0.000795302155893296,0.0007953434251248837,0.0003295978905735003,0.0004943968358602505,0.0013183915622940012,0.4975635606912508,0.4998920322951336,0.4985959129861569,0.3487926128672978,1,0.6931471824645996,0.000687009422108531,0.0006870662327855825,0.0003295978905735003,0.0003295978905735003,0.0011535926170072512,0.5002326573345225,0.5000463794102608,0.5006031641397495,0.35013880527665764
46,"all_inverse_edges,no_changes,universal_edges",138,138,3,0.6931471824645996,1,46,0.00050509421271272,0.0009518291529578468,9.40787565591745,1,0.6931471824645996,0.00017133954679593444,0.00017141297576017678,0.0,0.0,0.00016479894528675015,0.4982550699910815,0.4991740380959699,0.48925840474620963,0.3485028733327079,1,0.6931471824645996,0.0007676090463064611,0.0007676921086385846,0.00016479894528675015,0.0006591957811470006,0.0014831905075807514,0.49979319348042445,0.49932128873302284,0.4911733684904417,0.3493255206477081,1,0.6931471824645996,0.0005758901825174689,0.0005761775537393987,0.00016479894528675015,0.00016479894528675015,0.0006591957811470006,0.49868807114144276,0.4988308841187324,0.48479564930784447,0.348409183280205
47,"universal_edges,no_changes,all_inverse_edges",141,141,3,0.6931471824645996,1,47,0.0007808204682078212,0.0009518291529578468,9.4470604211092,1,0.6931471824645996,0.0004877023457083851,0.0004880762717220932,0.00016479894528675015,0.00016479894528675015,0.0004943968358602505,0.5006915092998306,0.5006728815077188,0.5087508239947265,0.35087700335741717,1,0.6931471824645996,0.0007662935531698167,0.0007664004806429148,0.00016479894528675015,0.00016479894528675015,0.0018127883981542518,0.5011697493763491,0.5009772623376393,0.5127092946605142,0.35135209240063336,1,0.6931471824645996,0.001087829703465104,0.0010879846522584558,0.0003295978905735003,0.0006591957811470006,0.0021423862887277522,0.5007173601147776,0.5010712887656181,0.5139321028345418,0.35122472358910606
48,"universal_edges,no_changes,all_inverse_edges",144,144,3,0.6931471824645996,1,48,0.0004342258519803484,0.0009518291529578468,9.406323648057878,1,0.6931471824645996,0.00047066397382877767,0.0004707731131929904,0.00016479894528675015,0.0003295978905735003,0.0004943968358602505,0.5013119288585572,0.5019018118416345,0.5247330257086354,0.35219572849892433,1,0.6931471824645996,0.0003807359316851944,0.0003811080241575837,0.0,0.0,0.0004943968358602505,0.5006527330774103,0.5012798709604455,0.5166446934739617,0.3513707714275568,1,0.6931471824645996,0.00045060503180138767,0.00045079641859047115,0.00016479894528675015,0.00016479894528675015,0.00016479894528675015,0.501344242377241,0.5016919620686654,0.5220039551746869,0.3520340796287783
49,"no_changes,all_inverse_edges,universal_edges",147,147,3,0.6931471824645996,1,49,0.0005419114216541251,0.0009518291529578468,9.40023900498636,1,0.6931471824645996,0.0004682884318754077,0.00047386973164975643,0.00016479894528675015,0.0004943968358602505,0.0006591957811470006,0.5008853904119327,0.5007301588788104,0.5094957152274225,0.3510137815313441,1,0.6931471824645996,0.0007480175700038671,0.000748785154428333,0.0003295978905735003,0.0004943968358602505,0.000988793671720501,0.5008013752633552,0.5005530048361962,0.5071918259723138,0.3508258853142573,1,0.6931471824645996,0.0004029258561786264,0.0004030793788842857,0.0,0.00016479894528675015,0.0004943968358602505,0.5003812995204674,0.5005489497254364,0.5071390903098221,0.35063094899500385
50,"all_inverse_edges,no_changes,universal_edges",150,150,3,0.6931471824645996,1,50,0.00043831798636044067,0.0009518291529578468,9.416859301039949,1,0.6931471824645996,0.00027369442977942526,0.00027389475144445896,0.0,0.0,0.0003295978905735003,0.5011826747838226,0.5005927955620447,0.5077092946605142,0.3510332651984981,1,0.6931471824645996,0.000501851609442383,0.0005019481177441776,0.0,0.0003295978905735003,0.0008239947264337508,0.5038646968345677,0.5008346090253971,0.5108536585365854,0.35245874207644956,1,0.6931471824645996,0.0005389429279603064,0.0005391110898926854,0.0,0.0003295978905735003,0.000988793671720501,0.5014541083407654,0.501199528838284,0.5155998681608438,0.3516694826751344
51,"no_changes,universal_edges,all_inverse_edges",153,153,3,0.6931471824645996,1,51,0.00033152231480926275,0.0009518291529578468,9.42582109104842,1,0.6931471824645996,0.00019880534091498703,0.00019887287635356188,0.0,0.0,0.00016479894528675015,0.5030439334600023,0.4995480936865476,0.49412326961107444,0.35099024158681597,1,0.6931471824645996,0.0003212897863704711,0.0003213953459635377,0.0,0.0,0.0003295978905735003,0.5241381984567064,0.4990688629337615,0.487923533289387,0.3599499223365925,1,0.6931471824645996,0.00047405355144292116,0.0004742987221106887,0.0,0.00016479894528675015,0.000988793671720501,0.5061977328835292,0.4992990956276672,0.49088661832564273,0.35219789549305586
52,"all_inverse_edges,universal_edges,no_changes",156,156,3,0.6931471824645996,1,52,0.00025187750967840355,0.0009518291529578468,9.389017462963238,1,0.6931471824645996,0.00021707390260417014,0.0002172508684452623,0.0,0.0,0.00016479894528675015,0.5161309085268914,0.49782283607748257,0.47172709294660514,0.3553186912419583,1,0.6931471824645996,0.0002831959573086351,0.0002832626341842115,0.0,0.0,0.0004943968358602505,0.5904907777217677,0.49684734820312726,0.4605537244561635,0.38532813316243236,1,0.6931471824645996,0.0002550641365814954,0.0002551190264057368,0.0,0.0,0.00016479894528675015,0.5296121085217211,0.49904624909828943,0.4876466710613052,0.36231520784607796
53,"no_changes,universal_edges,all_inverse_edges",159,159,3,0.6931471824645996,1,53,0.0002448381807577486,0.0009518291529578468,9.326708981068805,1,0.6931471824645996,0.0001558401418151334,0.00015598452591802925,0.0,0.0,0.00016479894528675015,0.5628239430248039,0.4962064655053914,0.4516117336849044,0.37356703878907466,1,0.6931471824645996,0.0003201983345206827,0.0003202614316251129,0.0,0.00016479894528675015,0.0008239947264337508,0.7914356250080784,0.49659697763667876,0.4722709294660514,0.45444078241836283,1,0.6931471824645996,0.00025823916075751185,0.0002582685847301036,0.0,0.00016479894528675015,0.00016479894528675015,0.6237026122248504,0.4975011902718971,0.4697396176664469,0.39887391079141193
54,"universal_edges,all_inverse_edges,no_changes",162,162,3,0.6931471824645996,1,54,0.0001627983923147743,0.0009518291529578468,9.17163428501226,1,0.6931471824645996,8.739800978219137e-05,8.741863712202758e-05,0.0,0.0,0.0,0.7835769772642083,0.49724609532133107,0.47682267633487146,0.45299563902799,1,0.6931471824645996,0.0002814279869198799,0.0002814376202877611,0.00016479894528675015,0.00016479894528675015,0.0003295978905735003,0.9588778161231533,0.4985825166591405,0.498394858272907,0.4984516175632837,1,0.6931471824645996,0.00011948534665862098,0.00011953891953453422,0.0,0.0,0.00016479894528675015,0.9269520596636809,0.49858862496164164,0.49616348055372445,0.4935348242002433
55,"no_changes,universal_edges,all_inverse_edges",165,165,3,0.6931471824645996,1,55,4.539740378580367e-05,0.0009518291529578468,9.11752412095666,1,0.6931471824645996,8.345476089743897e-05,8.35036626085639e-05,0.0,0.0,0.0,0.975293083614461,0.5062443328018993,0.5017600527356625,0.5007090549456776,1,0.6931471824645996,2.649947600730229e-05,2.6508014343562536e-05,0.0,0.0,0.0,0.9802822908992206,0.5165138956689465,0.5001054713249835,0.49534900450220476,1,0.6931471824645996,2.6171996069024317e-05,2.618053440528456e-05,0.0,0.0,0.0,0.9802435146768002,0.5101977260534293,0.5000856954515491,0.49533847372057116
56,"universal_edges,no_changes,all_inverse_edges",168,168,3,0.6931471824645996,1,56,2.4432748129280906e-05,0.0009518291529578468,9.21595352794975,1,0.6931471824645996,2.442422555759549e-05,2.4432767531834543e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
57,"all_inverse_edges,no_changes,universal_edges",171,171,3,0.6931471824645996,1,57,2.4432738428004086e-05,0.0009518291529578468,9.17190338904038,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
58,"no_changes,all_inverse_edges,universal_edges",174,174,3,0.6931471824645996,1,58,2.4432738428004086e-05,0.0009518291529578468,9.11358263110742,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
59,"no_changes,universal_edges,all_inverse_edges",177,177,3,0.6931471824645996,1,59,2.4432738428004086e-05,0.0009518291529578468,9.231247544055805,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
60,"no_changes,universal_edges,all_inverse_edges",180,180,3,0.6931471824645996,1,60,2.4432738428004086e-05,0.0009518291529578468,9.37120489613153,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
61,"all_inverse_edges,no_changes,universal_edges",183,183,3,0.6931471824645996,1,61,2.4432738428004086e-05,0.0009518291529578468,9.134254479082301,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
62,"all_inverse_edges,universal_edges,no_changes",186,186,3,0.6931471824645996,1,62,2.4432738428004086e-05,0.0009518291529578468,9.16338515584357,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
63,"all_inverse_edges,no_changes,universal_edges",189,189,3,0.6931471824645996,1,63,2.4432738428004086e-05,0.0009518291529578468,9.13150502089411,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
64,"universal_edges,all_inverse_edges,no_changes",192,192,3,0.6931471824645996,1,64,2.4432738428004086e-05,0.0009518291529578468,9.099351714132354,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
65,"no_changes,all_inverse_edges,universal_edges",195,195,3,0.6931471824645996,1,65,2.4432738428004086e-05,0.0009518291529578468,9.116867028875276,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
66,"no_changes,universal_edges,all_inverse_edges",198,198,3,0.6931471824645996,1,66,2.4432738428004086e-05,0.0009518291529578468,9.141867586178705,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
67,"universal_edges,all_inverse_edges,no_changes",201,201,3,0.6931471824645996,1,67,2.4432738428004086e-05,0.0009518291529578468,9.163434716174379,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
68,"all_inverse_edges,no_changes,universal_edges",204,204,3,0.6931471824645996,1,68,2.4432738428004086e-05,0.0009518291529578468,9.150048370007426,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
69,"universal_edges,no_changes,all_inverse_edges",207,207,3,0.6931471824645996,1,69,2.4432738428004086e-05,0.0009518291529578468,9.159352323971689,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505,1,0.6931471824645996,2.4424196453765035e-05,2.4432738428004086e-05,0.0,0.0,0.0,0.9803921568627451,0.49019607843137253,0.5,0.49504950495049505
