super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3
1,"v3,v2,v1",3,3,1,3,3,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.44765216996893287,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
2,"v1,v3,v2",6,6,1,6,6,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4113817708566785,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
3,"v2,v1,v3",9,9,1,9,9,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.405803264118731,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
4,"v2,v1,v3",12,12,1,12,12,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4128951851744205,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
5,"v3,v2,v1",15,15,1,15,15,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40414590993896127,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
6,"v1,v2,v3",18,18,1,18,18,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40538482391275465,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
7,"v2,v3,v1",21,21,1,21,21,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4045385951176286,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
8,"v2,v1,v3",24,24,1,24,24,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4131868740078062,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
9,"v3,v1,v2",27,27,1,27,27,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40481169195845723,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
10,"v2,v3,v1",30,30,1,30,30,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40911686210893095,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
11,"v3,v2,v1",33,33,1,33,33,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4046111050993204,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
12,"v3,v2,v1",36,36,1,36,36,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.410812133224681,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
13,"v1,v2,v3",39,39,1,39,39,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.4069925220683217,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
14,"v3,v2,v1",42,42,1,42,42,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.410238133976236,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
15,"v3,v1,v2",45,45,1,45,45,1.3862943649291992,0.6931471824645996,0.6931471824645996,0.40958446403965354,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996,1.3862943649291992,0.6931471824645996
