variant_a,variant_b,kendall_tau_flat_logits,kendall_tau_confidence,prediction_agreement,max_abs_logit_diff,mean_abs_logit_diff,mean_l2_logit_diff
v1,v2,0.4416304204686209,-0.20562702346503167,0.23803827751196172,2.4566330909729004,0.31770914793014526,0.6236408948898315
v1,v3,0.562055590439274,0.12983984184740566,0.4605263157894737,2.23354434967041,0.2777348458766937,0.5437572598457336
v1,v4,0.9388048392730021,0.8726527805632753,0.94377990430622,0.6412865519523621,0.04475148394703865,0.08791258186101913
v2,v3,0.73825441872804,0.2955447955763115,0.7703349282296651,0.6414545774459839,0.04533415287733078,0.08897151798009872
v2,v4,0.45573955921824,-0.17957768673179958,0.27751196172248804,2.2375476360321045,0.27833059430122375,0.5449583530426025
v3,v4,0.5391570269910917,0.091115376901699,0.4904306220095694,2.2039623260498047,0.24268296360969543,0.473636269569397
