super_epoch,variant_order,variant_epochs_cumulative,optimizer_steps_cumulative,batches_per_variant,train_graph_forwards_cumulative,validation_graph_forwards_cumulative,mean_train_loss,mean_val_loss,best_mean_val_loss,cycle_seconds,train_loss_v1,val_loss_v1,train_loss_v2,val_loss_v2,train_loss_v3,val_loss_v3
27,"v2,v3,v1",81,810,10,810,81,1.3863043745358785,0.6952662467956543,0.6950072646141052,2.394922899082303,1.3862810969352721,0.6952658891677856,1.3863036632537842,0.6952664256095886,1.386328363418579,0.6952664256095886
28,"v2,v3,v1",84,840,10,840,84,1.3863038698832195,0.6951355934143066,0.6950072646141052,2.3917112671770155,1.386299479007721,0.6951352953910828,1.3862849831581117,0.6951357126235962,1.3863271474838257,0.695135772228241
29,"v1,v2,v3",87,870,10,870,87,1.3863054871559142,0.6950053970019022,0.6950053970019022,2.4366456589195877,1.3863106608390807,0.6950051188468933,1.3863022685050965,0.6950055360794067,1.3863035321235657,0.6950055360794067
30,"v1,v3,v2",90,900,10,900,90,1.386306647459666,0.69487996896108,0.69487996896108,2.439594276016578,1.386294388771057,0.6948797702789307,1.3863134503364563,0.6948800683021545,1.3863121032714845,0.6948800683021545
31,"v3,v1,v2",93,930,10,930,93,1.3862987279891967,0.6947673360506693,0.6947673360506693,2.4374565188772976,1.3863118290901184,0.69476717710495,1.3862891912460327,0.694767415523529,1.3862951636314391,0.694767415523529
32,"v1,v2,v3",96,960,10,960,96,1.3862923026084897,0.6947006980578104,0.6947006980578104,2.4382951529696584,1.3862998008728027,0.6947005391120911,1.3862928390502929,0.6947007775306702,1.3862842679023744,0.6947007775306702
33,"v2,v3,v1",99,990,10,990,99,1.3863092978795368,0.6945866743723551,0.6945866743723551,2.4391593348700553,1.3862987279891967,0.6945865750312805,1.386307954788208,0.6945866942405701,1.386321210861206,0.6945867538452148
34,"v1,v2,v3",102,1020,10,1020,102,1.3863117098808289,0.694452166557312,0.694452166557312,2.441459841094911,1.3863221406936646,0.6944520473480225,1.386300265789032,0.6944522261619568,1.38631272315979,0.6944522261619568
35,"v2,v1,v3",105,1050,10,1050,105,1.3862956484158835,0.6943857272466024,0.6943857272466024,2.442202862119302,1.3862958312034608,0.6943856477737427,1.3862940549850464,0.6943857669830322,1.386297059059143,0.6943857669830322
36,"v1,v2,v3",108,1080,10,1080,108,1.386296558380127,0.6943599979082743,0.6943599979082743,2.437125738011673,1.386291539669037,0.6943616271018982,1.3862910509109496,0.6943591833114624,1.3863070845603942,0.6943591833114624
37,"v2,v1,v3",111,1110,10,1110,111,1.3876461068789165,0.7139657934506735,0.6943599979082743,2.393884449964389,1.3877544283866883,0.7147442698478699,1.3871678471565247,0.7147549986839294,1.3880160450935364,0.712398111820221
38,"v2,v3,v1",114,1140,10,1140,114,1.4354662974675498,0.722461998462677,0.6943599979082743,2.395144228823483,1.3894578337669372,0.7161615490913391,1.4037860989570619,0.7260951995849609,1.51315495967865,0.725129246711731
39,"v2,v3,v1",117,1170,10,1170,117,19078.357393229006,162.62163289388022,0.6943599979082743,2.3956770868971944,57198.60411787033,219.8841552734375,35.07872878313064,133.79437255859375,1.3893330335617065,134.18637084960938
40,"v3,v1,v2",120,1200,10,1200,120,220941.25916670563,0.8908650676409403,0.6943599979082743,2.393527668900788,1.387762176990509,1.248578429222107,662647.3117490888,0.7120084166526794,175.07798885107042,0.7120083570480347
41,"v2,v3,v1",123,1230,10,1230,123,2.0390307386716207,0.7021757562955221,0.6943599979082743,2.3979225961957127,1.4552734255790711,0.702250063419342,1.3876493453979493,0.7021387219429016,3.274169445037842,0.7021384835243225
42,"v3,v1,v2",126,1260,10,1260,126,67.9651334921519,0.6982942422231039,0.6943599979082743,2.3941144368145615,1.386407232284546,0.6982909440994263,201.12213345766068,0.6982958316802979,1.3868597865104675,0.6982959508895874
43,"v1,v2,v3",129,1290,10,1290,129,1.3863540848096212,0.6972298423449198,0.6943599979082743,2.3945870709139854,1.3863725662231445,0.697226881980896,1.3863064885139464,0.6972312331199646,1.3863831996917724,0.6972314119338989
44,"v2,v3,v1",132,1320,10,1320,132,1.38636816740036,0.6964418888092041,0.6943599979082743,2.395409411052242,1.3863641977310182,0.6964397430419922,1.3863678693771362,0.6964429020881653,1.386372435092926,0.6964430212974548
45,"v1,v3,v2",135,1350,10,1350,135,1.3863171140352886,0.6960258881251017,0.6943599979082743,2.3950367860961705,1.3862969517707824,0.6960238814353943,1.3863382935523987,0.6960268020629883,1.3863160967826844,0.6960269808769226
46,"v1,v3,v2",138,1380,10,1380,138,1.386323336760203,0.6956146955490112,0.6943599979082743,2.397569813998416,1.3863373398780823,0.6956124305725098,1.3862838864326477,0.6956157684326172,1.3863487839698792,0.6956158876419067
47,"v2,v3,v1",141,1410,10,1410,141,25.233215876420342,0.6952516833941141,0.6943599979082743,2.3963876981288195,72.92696322202683,0.6952516436576843,1.3863131284713746,0.6952517032623291,1.3863712787628173,0.6952517032623291
48,"v3,v2,v1",144,1440,10,1440,144,686.3467598954836,0.6948924660682678,0.6943599979082743,2.3931712401099503,1.386302900314331,0.6948924660682678,1.3863436818122863,0.6948924660682678,2056.2676331043244,0.6948924660682678
49,"v2,v3,v1",147,1470,10,1470,147,1.3863082726796467,0.6947233478228251,0.6943599979082743,2.393203365150839,1.386302411556244,0.6947233080863953,1.3863330125808715,0.69472336769104,1.386289393901825,0.69472336769104
50,"v1,v2,v3",150,1500,10,1500,150,1.4035978078842162,0.7025476892789205,0.6943599979082743,2.3973939230199903,1.4378958344459534,0.7025431990623474,1.3863579869270324,0.702549934387207,1.386539602279663,0.702549934387207
51,"v2,v1,v3",153,1530,10,1530,153,1.386577240626017,0.7004607121149699,0.6943599979082743,2.3961759449448436,1.3866042137145995,0.7004576921463013,1.3866195321083068,0.7004622220993042,1.3865079760551453,0.7004622220993042
